L_u, W_u, ft_u, cgs_u, cgg_u, cgd_u, cgb_u, cdb_u, css_u, cdd_u, cds_u, id_u, L, W, VGS, VDS, VSB, type, ids, vth, vdsat, gm, gmb, gds, cgg, cgs, cgd, cgb, cdb, cdd, cds, css, va, ro, rds, kcgs, kcgd, kcdb, kcds, kgm, ic, n, T
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.364470e-02, 5.364470e-02, 0.000000e+00, 0.000000e+00, 4.099335e-10, 3.561105e-01, 6.469496e-02, 1.340468e-08, 1.199026e-09, 3.420173e-09, 5.799586e-17, 1.945413e-17, 1.991158e-17, 1.863015e-17, 2.927388e-20, 1.999363e-17, 4.280681e-19, 2.308412e-17, 1.198895e-01, 2.923828e+08, 2.923828e+08, 4.745679e-08, 4.857271e-08, 7.141130e-11, 1.044238e-09, 3.269964e+01, 5.855622e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.423642e-02, 5.423642e-02, 0.000000e+00, 0.000000e+00, 4.199861e-10, 3.561092e-01, 6.469547e-02, 1.373179e-08, 1.228005e-09, 3.422198e-09, 5.799885e-17, 1.947809e-17, 1.990070e-17, 1.862005e-17, 2.912524e-20, 1.998160e-17, 4.176836e-19, 2.311575e-17, 1.227564e-01, 2.922099e+08, 2.922099e+08, 4.637794e-08, 4.738419e-08, 6.934809e-11, 9.945177e-10, 3.269581e+01, 5.999218e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.481989e-02, 5.481989e-02, 0.000000e+00, 0.000000e+00, 4.300911e-10, 3.561079e-01, 6.469599e-02, 1.406053e-08, 1.257119e-09, 3.424122e-09, 5.800211e-17, 1.950177e-17, 1.989026e-17, 1.861008e-17, 2.898329e-20, 1.997005e-17, 4.077026e-19, 2.314746e-17, 1.256389e-01, 2.920456e+08, 2.920456e+08, 4.534335e-08, 4.624662e-08, 6.738873e-11, 9.479448e-10, 3.269199e+01, 6.143560e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.539749e-02, 5.539749e-02, 0.000000e+00, 0.000000e+00, 4.402862e-10, 3.561066e-01, 6.469650e-02, 1.439215e-08, 1.286478e-09, 3.425974e-09, 5.800566e-17, 1.952527e-17, 1.988019e-17, 1.860020e-17, 2.884720e-20, 1.995892e-17, 3.980661e-19, 2.317934e-17, 1.285472e-01, 2.918878e+08, 2.918878e+08, 4.434677e-08, 4.515287e-08, 6.551919e-11, 9.041075e-10, 3.268817e+01, 6.289191e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.597245e-02, 5.597245e-02, 0.000000e+00, 0.000000e+00, 4.506279e-10, 3.561053e-01, 6.469703e-02, 1.472848e-08, 1.316242e-09, 3.427781e-09, 5.800950e-17, 1.954873e-17, 1.987041e-17, 1.859036e-17, 2.871601e-20, 1.994811e-17, 3.887067e-19, 2.321158e-17, 1.314968e-01, 2.917339e+08, 2.917339e+08, 4.338110e-08, 4.409494e-08, 6.372445e-11, 8.625891e-10, 3.268434e+01, 6.436914e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.647813e-02, 5.647813e-02, 0.000000e+00, 0.000000e+00, 4.598854e-10, 3.561042e-01, 6.469750e-02, 1.502949e-08, 1.342873e-09, 3.429352e-09, 5.801314e-17, 1.956944e-17, 1.986201e-17, 1.858169e-17, 2.860409e-20, 1.993884e-17, 3.806610e-19, 2.324034e-17, 1.341363e-01, 2.916003e+08, 2.916003e+08, 4.255286e-08, 4.318905e-08, 6.219831e-11, 8.277302e-10, 3.268095e+01, 6.569151e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.701522e-02, 5.701522e-02, 0.000000e+00, 0.000000e+00, 4.698870e-10, 3.561030e-01, 6.469801e-02, 1.535464e-08, 1.371630e-09, 3.431016e-09, 5.801728e-17, 1.959150e-17, 1.985330e-17, 1.857248e-17, 2.848870e-20, 1.992921e-17, 3.723001e-19, 2.327131e-17, 1.369866e-01, 2.914589e+08, 2.914589e+08, 4.169408e-08, 4.225122e-08, 6.062884e-11, 7.923183e-10, 3.267731e+01, 6.712017e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.754325e-02, 5.754325e-02, 0.000000e+00, 0.000000e+00, 4.798924e-10, 3.561018e-01, 6.469851e-02, 1.567986e-08, 1.400384e-09, 3.432659e-09, 5.802162e-17, 1.961329e-17, 1.984492e-17, 1.856342e-17, 2.837869e-20, 1.991997e-17, 3.642598e-19, 2.330219e-17, 1.398362e-01, 2.913193e+08, 2.913193e+08, 4.087017e-08, 4.135286e-08, 5.913552e-11, 7.590448e-10, 3.267371e+01, 6.854938e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.806275e-02, 5.806275e-02, 0.000000e+00, 0.000000e+00, 4.899060e-10, 3.561007e-01, 6.469902e-02, 1.600529e-08, 1.429146e-09, 3.434296e-09, 5.802617e-17, 1.963481e-17, 1.983687e-17, 1.855449e-17, 2.827370e-20, 1.991108e-17, 3.565181e-19, 2.333298e-17, 1.426856e-01, 2.911805e+08, 2.911805e+08, 4.007873e-08, 4.049118e-08, 5.771251e-11, 7.277276e-10, 3.267013e+01, 6.997975e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.857437e-02, 5.857437e-02, 0.000000e+00, 0.000000e+00, 4.999353e-10, 3.560995e-01, 6.469953e-02, 1.633118e-08, 1.457940e-09, 3.435940e-09, 5.803090e-17, 1.965610e-17, 1.982911e-17, 1.854569e-17, 2.817342e-20, 1.990253e-17, 3.490521e-19, 2.336372e-17, 1.455366e-01, 2.910412e+08, 2.910412e+08, 3.931729e-08, 3.966335e-08, 5.635412e-11, 6.981945e-10, 3.266658e+01, 7.141238e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 2.500494e-02, 2.500494e-02, 0.000000e+00, 0.000000e+00, 9.998117e-11, 3.561740e-01, 6.467914e-02, 3.284413e-09, 2.966883e-10, 3.022448e-09, 5.819919e-17, 1.793430e-17, 2.115383e-17, 1.911106e-17, 4.580490e-20, 2.137469e-17, 1.621896e-18, 2.219443e-17, 3.309634e-02, 3.308577e+08, 3.308577e+08, 1.793768e-07, 2.115782e-07, 4.581353e-10, 1.622201e-08, 3.285032e+01, 1.428163e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 3.758117e-02, 3.758117e-02, 0.000000e+00, 0.000000e+00, 2.002332e-10, 3.561461e-01, 6.468431e-02, 6.566015e-09, 5.906517e-10, 3.287030e-09, 5.802877e-17, 1.876167e-17, 2.036538e-17, 1.890172e-17, 3.563538e-20, 2.049732e-17, 8.602430e-19, 2.241920e-17, 6.093941e-02, 3.042260e+08, 3.042260e+08, 9.369912e-08, 1.017083e-07, 1.779694e-10, 4.296206e-09, 3.279184e+01, 2.860196e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 4.628246e-02, 4.628246e-02, 0.000000e+00, 0.000000e+00, 2.999075e-10, 3.561268e-01, 6.468938e-02, 9.820365e-09, 8.807895e-10, 3.382685e-09, 5.798458e-17, 1.915420e-17, 2.007518e-17, 1.875519e-17, 3.156668e-20, 2.017493e-17, 5.837856e-19, 2.273293e-17, 8.868748e-02, 2.956231e+08, 2.956231e+08, 6.386702e-08, 6.693791e-08, 1.052547e-10, 1.946552e-09, 3.274464e+01, 4.283976e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.304301e-02, 5.304301e-02, 0.000000e+00, 0.000000e+00, 3.999092e-10, 3.561118e-01, 6.469446e-02, 1.307844e-08, 1.170113e-09, 3.418023e-09, 5.799315e-17, 1.942980e-17, 1.992294e-17, 1.864042e-17, 2.942999e-20, 2.000620e-17, 4.389084e-19, 2.305247e-17, 1.170318e-01, 2.925668e+08, 2.925668e+08, 4.858552e-08, 4.981865e-08, 7.359167e-11, 1.097520e-09, 3.270351e+01, 5.712432e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 5.857437e-02, 5.857437e-02, 0.000000e+00, 0.000000e+00, 4.999353e-10, 3.560995e-01, 6.469953e-02, 1.633118e-08, 1.457940e-09, 3.435940e-09, 5.803090e-17, 1.965610e-17, 1.982911e-17, 1.854569e-17, 2.817342e-20, 1.990253e-17, 3.490521e-19, 2.336372e-17, 1.455366e-01, 2.910412e+08, 2.910412e+08, 3.931729e-08, 3.966335e-08, 5.635412e-11, 6.981945e-10, 3.266658e+01, 7.141238e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 6.325597e-02, 6.325597e-02, 0.000000e+00, 0.000000e+00, 5.999240e-10, 3.560892e-01, 6.470461e-02, 1.957718e-08, 1.744251e-09, 3.454515e-09, 5.808685e-17, 1.985673e-17, 1.976535e-17, 1.846476e-17, 2.739004e-20, 1.983234e-17, 2.872913e-19, 2.366426e-17, 1.737011e-01, 2.894762e+08, 2.894762e+08, 3.309875e-08, 3.294643e-08, 4.565585e-11, 4.788795e-10, 3.263278e+01, 8.569508e-05, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 6.735159e-02, 6.735159e-02, 0.000000e+00, 0.000000e+00, 7.008545e-10, 3.560801e-01, 6.470973e-02, 2.284864e-08, 2.031969e-09, 3.481027e-09, 5.815569e-17, 2.004374e-17, 1.971871e-17, 1.839324e-17, 2.688533e-20, 1.978122e-17, 2.414184e-19, 2.395710e-17, 2.013751e-01, 2.872716e+08, 2.872716e+08, 2.859901e-08, 2.813524e-08, 3.836079e-11, 3.444629e-10, 3.260112e+01, 1.001123e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 7.091790e-02, 7.091790e-02, 0.000000e+00, 0.000000e+00, 8.004514e-10, 3.560722e-01, 6.471478e-02, 2.607218e-08, 2.314733e-09, 3.516880e-09, 5.823218e-17, 2.021815e-17, 1.968374e-17, 1.833030e-17, 2.656811e-20, 1.974307e-17, 2.064040e-19, 2.423650e-17, 2.276440e-01, 2.843429e+08, 2.843429e+08, 2.525843e-08, 2.459080e-08, 3.319141e-11, 2.578595e-10, 3.257185e+01, 1.143391e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 7.411579e-02, 7.411579e-02, 0.000000e+00, 0.000000e+00, 9.002094e-10, 3.560651e-01, 6.471984e-02, 2.929657e-08, 2.596908e-09, 3.562395e-09, 5.831498e-17, 2.038560e-17, 1.965613e-17, 1.827324e-17, 2.637214e-20, 1.971312e-17, 1.782118e-19, 2.450769e-17, 2.527404e-01, 2.807100e+08, 2.807100e+08, 2.264540e-08, 2.183506e-08, 2.929556e-11, 1.979671e-10, 3.254417e+01, 1.285888e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 7.701248e-02, 7.701248e-02, 0.000000e+00, 0.000000e+00, 1.000062e-09, 3.560586e-01, 6.472489e-02, 3.251990e-08, 2.878390e-09, 3.616719e-09, 5.840244e-17, 2.054768e-17, 1.963376e-17, 1.822099e-17, 2.626194e-20, 1.968900e-17, 1.548768e-19, 2.477128e-17, 2.765545e-01, 2.764937e+08, 2.764937e+08, 2.054640e-08, 1.963254e-08, 2.626030e-11, 1.548671e-10, 3.251787e+01, 1.428521e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 7.965879e-02, 7.965879e-02, 0.000000e+00, 0.000000e+00, 1.099972e-09, 3.560528e-01, 6.472995e-02, 3.574111e-08, 3.159144e-09, 3.678755e-09, 5.849341e-17, 2.070543e-17, 1.961525e-17, 1.817272e-17, 2.621411e-20, 1.966916e-17, 1.351261e-19, 2.502789e-17, 2.990509e-01, 2.718311e+08, 2.718311e+08, 1.882361e-08, 1.783251e-08, 2.383163e-11, 1.228451e-10, 3.249276e+01, 1.571235e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 8.209397e-02, 8.209397e-02, 0.000000e+00, 0.000000e+00, 1.199915e-09, 3.560474e-01, 6.473499e-02, 3.895967e-08, 3.439168e-09, 3.747403e-09, 5.858704e-17, 2.085956e-17, 1.959966e-17, 1.812781e-17, 2.621269e-20, 1.965256e-17, 1.181004e-19, 2.527807e-17, 3.202439e-01, 2.668514e+08, 2.668514e+08, 1.738420e-08, 1.633422e-08, 2.184546e-11, 9.842404e-11, 3.246871e+01, 1.713997e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 8.434888e-02, 8.434888e-02, 0.000000e+00, 0.000000e+00, 1.299878e-09, 3.560423e-01, 6.474003e-02, 4.217531e-08, 3.718482e-09, 3.821670e-09, 5.868268e-17, 2.101057e-17, 1.958634e-17, 1.808576e-17, 2.624642e-20, 1.963848e-17, 1.031984e-19, 2.552235e-17, 3.401788e-01, 2.616657e+08, 2.616657e+08, 1.616349e-08, 1.506783e-08, 2.019145e-11, 7.939081e-11, 3.244559e+01, 1.856788e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 8.644818e-02, 8.644818e-02, 0.000000e+00, 0.000000e+00, 1.399854e-09, 3.560377e-01, 6.474507e-02, 4.538790e-08, 3.997111e-09, 3.900688e-09, 5.877985e-17, 2.115884e-17, 1.957482e-17, 1.804619e-17, 2.630719e-20, 1.962638e-17, 8.998659e-20, 2.576117e-17, 3.589191e-01, 2.563650e+08, 2.563650e+08, 1.511504e-08, 1.398347e-08, 1.879281e-11, 6.428284e-11, 3.242331e+01, 1.999597e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 8.841184e-02, 8.841184e-02, 0.000000e+00, 0.000000e+00, 1.499838e-09, 3.560333e-01, 6.475009e-02, 4.859742e-08, 4.275085e-09, 3.983721e-09, 5.887817e-17, 2.130467e-17, 1.956474e-17, 1.800876e-17, 2.638898e-20, 1.961589e-17, 7.814482e-20, 2.599494e-17, 3.765372e-01, 2.510216e+08, 2.510216e+08, 1.420465e-08, 1.304457e-08, 1.759456e-11, 5.210219e-11, 3.240179e+01, 2.142417e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 9.025628e-02, 9.025628e-02, 0.000000e+00, 0.000000e+00, 1.599826e-09, 3.560292e-01, 6.475511e-02, 5.180390e-08, 4.552432e-09, 4.070150e-09, 5.897734e-17, 2.144827e-17, 1.955584e-17, 1.797324e-17, 2.648729e-20, 1.960671e-17, 6.743105e-20, 2.622401e-17, 3.931088e-01, 2.456912e+08, 2.456912e+08, 1.340662e-08, 1.222373e-08, 1.655636e-11, 4.214899e-11, 3.238096e+01, 2.285243e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 9.199512e-02, 9.199512e-02, 0.000000e+00, 0.000000e+00, 1.699818e-09, 3.560254e-01, 6.476013e-02, 5.500737e-08, 4.829182e-09, 4.159455e-09, 5.907713e-17, 2.158982e-17, 1.954793e-17, 1.793939e-17, 2.659867e-20, 1.959860e-17, 5.765888e-20, 2.644870e-17, 4.087091e-01, 2.404161e+08, 2.404161e+08, 1.270126e-08, 1.150001e-08, 1.564796e-11, 3.392063e-11, 3.236075e+01, 2.428074e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 9.371220e-02, 9.371220e-02, 0.000000e+00, 0.000000e+00, 1.804338e-09, 3.560216e-01, 6.476536e-02, 5.835273e-08, 5.117852e-09, 4.255405e-09, 5.918189e-17, 2.173575e-17, 1.954053e-17, 1.790561e-17, 2.672617e-20, 1.959110e-17, 4.829277e-20, 2.667918e-17, 4.240562e-01, 2.349953e+08, 2.349953e+08, 1.204638e-08, 1.082975e-08, 1.481217e-11, 2.676481e-11, 3.234024e+01, 2.577375e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 9.525666e-02, 9.525666e-02, 0.000000e+00, 0.000000e+00, 1.903534e-09, 3.560181e-01, 6.477032e-02, 6.152471e-08, 5.391259e-09, 4.348555e-09, 5.928158e-17, 2.187245e-17, 1.953421e-17, 1.787491e-17, 2.685549e-20, 1.958475e-17, 4.008782e-20, 2.689403e-17, 4.377845e-01, 2.299615e+08, 2.299615e+08, 1.149045e-08, 1.026208e-08, 1.410823e-11, 2.105968e-11, 3.232131e+01, 2.719069e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 9.672851e-02, 9.672851e-02, 0.000000e+00, 0.000000e+00, 2.002875e-09, 3.560149e-01, 6.477527e-02, 6.469853e-08, 5.664550e-09, 4.443575e-09, 5.938155e-17, 2.200771e-17, 1.952847e-17, 1.784537e-17, 2.699146e-20, 1.957904e-17, 3.244568e-20, 2.710561e-17, 4.507798e-01, 2.250440e+08, 2.250440e+08, 1.098806e-08, 9.750219e-09, 1.347636e-11, 1.619955e-11, 3.230283e+01, 2.860971e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 9.813399e-02, 9.813399e-02, 0.000000e+00, 0.000000e+00, 2.102334e-09, 3.560118e-01, 6.478023e-02, 6.787341e-08, 5.937668e-09, 4.540195e-09, 5.948166e-17, 2.214155e-17, 1.952322e-17, 1.781689e-17, 2.713278e-20, 1.957387e-17, 2.529629e-20, 2.731405e-17, 4.630939e-01, 2.202549e+08, 2.202549e+08, 1.053189e-08, 9.286451e-09, 1.290603e-11, 1.203248e-11, 3.228479e+01, 3.003042e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 9.947865e-02, 9.947865e-02, 0.000000e+00, 0.000000e+00, 2.201890e-09, 3.560088e-01, 6.478519e-02, 7.104870e-08, 6.210573e-09, 4.638184e-09, 5.958181e-17, 2.227402e-17, 1.951841e-17, 1.778937e-17, 2.727837e-20, 1.956918e-17, 1.858121e-20, 2.751946e-17, 4.747753e-01, 2.156016e+08, 2.156016e+08, 1.011586e-08, 8.864390e-09, 1.238861e-11, 8.438755e-12, 3.226714e+01, 3.145251e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.007674e-01, 1.007674e-01, 0.000000e+00, 0.000000e+00, 2.301525e-09, 3.560059e-01, 6.479014e-02, 7.422389e-08, 6.483231e-09, 4.737346e-09, 5.968191e-17, 2.240516e-17, 1.951399e-17, 1.776276e-17, 2.742733e-20, 1.956491e-17, 1.225131e-20, 2.772196e-17, 4.858696e-01, 2.110886e+08, 2.110886e+08, 9.734919e-09, 8.478721e-09, 1.191702e-11, 5.323126e-12, 3.224987e+01, 3.287573e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.020045e-01, 1.020045e-01, 0.000000e+00, 0.000000e+00, 2.401224e-09, 3.560032e-01, 6.479509e-02, 7.739857e-08, 6.755619e-09, 4.837514e-09, 5.978188e-17, 2.253500e-17, 1.950990e-17, 1.773698e-17, 2.757894e-20, 1.956100e-17, 6.264946e-21, 2.792166e-17, 4.964192e-01, 2.067178e+08, 2.067178e+08, 9.384797e-09, 8.124980e-09, 1.148537e-11, 2.609063e-12, 3.223296e+01, 3.429986e-04, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 1.000000e-13, 1.000000e-13, 1.031940e-01, 1.031940e-01, 0.000000e+00, 0.000000e+00, 2.500976e-09, 3.560005e-01, 6.480004e-02, 8.057242e-08, 7.027720e-09, 4.938543e-09, 5.988166e-17, 2.266358e-17, 1.950611e-17, 1.771197e-17, 2.773260e-20, 1.955742e-17, 5.866122e-22, 2.811866e-17, 5.064629e-01, 2.024889e+08, 2.024889e+08, 9.061895e-09, 7.799398e-09, 1.108871e-11, 2.345533e-13, 3.221639e+01, 3.572475e-04, 1.370000e+00, 2.700000e+01,
