L_u, W_u, ft_u, cgs_u, cgg_u, cgd_u, cgb_u, cdb_u, css_u, cdd_u, cds_u, id_u, L, W, VGS, VDS, VSB, type, ids, vth, vdsat, gm, gmb, gds, cgg, cgs, cgd, cgb, cdb, cdd, cds, css, va, ro, rds, kcgs, kcgd, kcdb, kcds, kgm, ic, n, T
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.452743e-01, 2.452743e-01, 0.000000e+00, 0.000000e+00, 4.599938e-08, 3.938807e-01, 5.721884e-02, 1.359349e-06, 1.216927e-07, 1.700219e-08, 2.892959e-16, 1.943279e-16, 3.903030e-17, 5.593774e-17, 1.863787e-19, 3.935502e-17, 1.240360e-18, 2.368800e-16, 2.705531e+00, 5.881595e+07, 5.881595e+07, 4.224576e-09, 8.484964e-10, 4.051766e-12, 2.696472e-11, 2.955148e+01, 6.570700e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.459934e-01, 2.459934e-01, 0.000000e+00, 0.000000e+00, 4.699937e-08, 3.938807e-01, 5.726353e-02, 1.387551e-06, 1.241762e-07, 1.732497e-08, 2.904529e-16, 1.956163e-16, 3.903298e-17, 5.580365e-17, 1.872304e-19, 3.935913e-17, 1.246662e-18, 2.383634e-16, 2.712844e+00, 5.772014e+07, 5.772014e+07, 4.162103e-09, 8.304999e-10, 3.983678e-12, 2.652509e-11, 2.952275e+01, 6.713543e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.466982e-01, 2.466982e-01, 0.000000e+00, 0.000000e+00, 4.799937e-08, 3.938807e-01, 5.730815e-02, 1.415713e-06, 1.266555e-07, 1.764695e-08, 2.915875e-16, 1.968796e-16, 3.903562e-17, 5.567230e-17, 1.880643e-19, 3.936318e-17, 1.252815e-18, 2.398178e-16, 2.720014e+00, 5.666701e+07, 5.666701e+07, 4.101712e-09, 8.132526e-10, 3.918058e-12, 2.610066e-11, 2.949441e+01, 6.856386e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.473890e-01, 2.473890e-01, 0.000000e+00, 0.000000e+00, 4.899937e-08, 3.938806e-01, 5.735269e-02, 1.443837e-06, 1.291307e-07, 1.796814e-08, 2.927007e-16, 1.981189e-16, 3.903822e-17, 5.554357e-17, 1.888813e-19, 3.936716e-17, 1.258826e-18, 2.412443e-16, 2.727047e+00, 5.565407e+07, 5.565407e+07, 4.043295e-09, 7.967086e-10, 3.854770e-12, 2.569065e-11, 2.946643e+01, 6.999228e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.480666e-01, 2.480666e-01, 0.000000e+00, 0.000000e+00, 4.999937e-08, 3.938806e-01, 5.739715e-02, 1.471922e-06, 1.316019e-07, 1.828855e-08, 2.937932e-16, 1.993350e-16, 3.904079e-17, 5.541737e-17, 1.896820e-19, 3.937109e-17, 1.264700e-18, 2.426439e-16, 2.733948e+00, 5.467901e+07, 5.467901e+07, 3.986751e-09, 7.808257e-10, 3.793687e-12, 2.529432e-11, 2.943881e+01, 7.142071e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 1.957169e-01, 1.957169e-01, 0.000000e+00, 0.000000e+00, 9.999533e-09, 3.938830e-01, 5.555163e-02, 3.107638e-07, 2.851585e-08, 4.558105e-09, 2.159659e-16, 1.121615e-16, 3.889767e-17, 6.490675e-17, 1.271188e-19, 3.913241e-17, 7.496953e-19, 1.416546e-16, 2.193889e+00, 2.193894e+08, 2.193894e+08, 1.121667e-08, 3.889949e-09, 1.271247e-11, 7.497303e-11, 3.107783e+01, 1.428366e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.179093e-01, 2.179093e-01, 0.000000e+00, 0.000000e+00, 1.999947e-08, 3.938820e-01, 5.602749e-02, 6.099708e-07, 5.533569e-08, 8.240088e-09, 2.466351e-16, 1.466785e-16, 3.894352e-17, 6.101307e-17, 1.535801e-19, 3.921552e-17, 9.824080e-19, 1.818565e-16, 2.427155e+00, 1.213579e+08, 1.213579e+08, 7.334121e-09, 1.947228e-09, 7.679212e-12, 4.912171e-11, 3.049935e+01, 2.856788e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.311198e-01, 2.311198e-01, 0.000000e+00, 0.000000e+00, 2.999942e-08, 3.938814e-01, 5.649278e-02, 9.022682e-07, 8.131805e-08, 1.170993e-08, 2.668098e-16, 1.692506e-16, 3.898162e-17, 5.857752e-17, 1.694937e-19, 3.927851e-17, 1.111408e-18, 2.079663e-16, 2.561925e+00, 8.539760e+07, 8.539760e+07, 5.641796e-09, 1.299412e-09, 5.649898e-12, 3.704766e-11, 3.007618e+01, 4.285215e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.406177e-01, 2.406177e-01, 0.000000e+00, 0.000000e+00, 3.999940e-08, 3.938809e-01, 5.694904e-02, 1.189284e-06, 1.066992e-07, 1.504749e-08, 2.818316e-16, 1.860115e-16, 3.901345e-17, 5.680666e-17, 1.808490e-19, 3.932892e-17, 1.198981e-18, 2.273003e-16, 2.658248e+00, 6.645627e+07, 6.645627e+07, 4.650357e-09, 9.753509e-10, 4.521294e-12, 2.997497e-11, 2.973254e+01, 5.713643e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.480666e-01, 2.480666e-01, 0.000000e+00, 0.000000e+00, 4.999937e-08, 3.938806e-01, 5.739715e-02, 1.471922e-06, 1.316019e-07, 1.828855e-08, 2.937932e-16, 1.993350e-16, 3.904079e-17, 5.541737e-17, 1.896820e-19, 3.937109e-17, 1.264700e-18, 2.426439e-16, 2.733948e+00, 5.467901e+07, 5.467901e+07, 3.986751e-09, 7.808257e-10, 3.793687e-12, 2.529432e-11, 2.943881e+01, 7.142071e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.542114e-01, 2.542114e-01, 0.000000e+00, 0.000000e+00, 5.999935e-08, 3.938803e-01, 5.783775e-02, 1.750767e-06, 1.561020e-07, 2.145344e-08, 3.037268e-16, 2.103863e-16, 3.906483e-17, 5.427571e-17, 1.969180e-19, 3.940746e-17, 1.317059e-18, 2.553557e-16, 2.796752e+00, 4.661256e+07, 4.661256e+07, 3.506476e-09, 6.510876e-10, 3.282003e-12, 2.195123e-11, 2.917976e+01, 8.570501e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.594517e-01, 2.594517e-01, 0.000000e+00, 0.000000e+00, 6.999933e-08, 3.938801e-01, 5.827132e-02, 2.026228e-06, 1.802516e-07, 2.455525e-08, 3.122173e-16, 2.198233e-16, 3.908634e-17, 5.330769e-17, 2.030535e-19, 3.943955e-17, 1.360459e-18, 2.662004e-16, 2.850712e+00, 4.072449e+07, 4.072449e+07, 3.140363e-09, 5.583817e-10, 2.900792e-12, 1.943532e-11, 2.894639e+01, 9.998930e-03, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.640269e-01, 2.640269e-01, 0.000000e+00, 0.000000e+00, 7.999931e-08, 3.938799e-01, 5.869828e-02, 2.298609e-06, 2.040883e-07, 2.760311e-08, 3.196281e-16, 2.280541e-16, 3.910586e-17, 5.246813e-17, 2.083847e-19, 3.946832e-17, 1.397458e-18, 2.756517e-16, 2.898222e+00, 3.622780e+07, 3.622780e+07, 2.850701e-09, 4.888275e-10, 2.604832e-12, 1.746838e-11, 2.873286e+01, 1.142736e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.680919e-01, 2.680919e-01, 0.000000e+00, 0.000000e+00, 8.999929e-08, 3.938797e-01, 5.911898e-02, 2.568145e-06, 2.276407e-07, 3.060379e-08, 3.262007e-16, 2.353495e-16, 3.912375e-17, 5.172744e-17, 2.131025e-19, 3.949445e-17, 1.429665e-18, 2.840231e-16, 2.940811e+00, 3.267570e+07, 3.267570e+07, 2.615015e-09, 4.347117e-10, 2.367825e-12, 1.588529e-11, 2.853516e+01, 1.285579e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.717530e-01, 2.717530e-01, 0.000000e+00, 0.000000e+00, 9.999928e-08, 3.938796e-01, 5.953373e-02, 2.835021e-06, 2.509312e-07, 3.356246e-08, 3.321036e-16, 2.418981e-16, 3.914030e-17, 5.106514e-17, 2.173370e-19, 3.951842e-17, 1.458158e-18, 2.915330e-16, 2.979518e+00, 2.979519e+07, 2.979519e+07, 2.418999e-09, 3.914058e-10, 2.173386e-12, 1.458168e-11, 2.835041e+01, 1.428422e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.750861e-01, 2.750861e-01, 0.000000e+00, 0.000000e+00, 1.099993e-07, 3.938794e-01, 5.994280e-02, 3.099389e-06, 2.739780e-07, 3.648326e-08, 3.374591e-16, 2.478369e-16, 3.915571e-17, 5.046652e-17, 2.211809e-19, 3.954060e-17, 1.483689e-18, 2.983399e-16, 3.015080e+00, 2.740983e+07, 2.740983e+07, 2.253078e-09, 3.559634e-10, 2.010748e-12, 1.348818e-11, 2.817645e+01, 1.571265e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.781476e-01, 2.781476e-01, 0.000000e+00, 0.000000e+00, 1.199993e-07, 3.938793e-01, 6.034646e-02, 3.361375e-06, 2.967959e-07, 3.936954e-08, 3.423590e-16, 2.532682e-16, 3.917015e-17, 4.992063e-17, 2.247022e-19, 3.956126e-17, 1.506808e-18, 3.045620e-16, 3.048040e+00, 2.540035e+07, 2.540035e+07, 2.110581e-09, 3.264199e-10, 1.872530e-12, 1.255681e-11, 2.801164e+01, 1.714108e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.809802e-01, 2.809802e-01, 0.000000e+00, 0.000000e+00, 1.299992e-07, 3.938792e-01, 6.074492e-02, 3.621088e-06, 3.193973e-07, 4.222409e-08, 3.468737e-16, 2.582708e-16, 3.918375e-17, 4.941911e-17, 2.279529e-19, 3.958061e-17, 1.527924e-18, 3.102903e-16, 3.078810e+00, 2.368316e+07, 2.368316e+07, 1.986710e-09, 3.014152e-10, 1.753494e-12, 1.175333e-11, 2.785468e+01, 1.856951e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.836175e-01, 2.836175e-01, 0.000000e+00, 0.000000e+00, 1.399992e-07, 3.938791e-01, 6.113840e-02, 3.878618e-06, 3.417928e-07, 4.504927e-08, 3.510584e-16, 2.629064e-16, 3.919661e-17, 4.895543e-17, 2.309732e-19, 3.959883e-17, 1.547352e-18, 3.155960e-16, 3.107707e+00, 2.219792e+07, 2.219792e+07, 1.877913e-09, 2.799773e-10, 1.649817e-12, 1.105257e-11, 2.770456e+01, 1.999794e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.860860e-01, 2.860860e-01, 0.000000e+00, 0.000000e+00, 1.499992e-07, 3.938790e-01, 6.152710e-02, 4.134045e-06, 3.639917e-07, 4.784709e-08, 3.549575e-16, 2.672243e-16, 3.920883e-17, 4.852440e-17, 2.337947e-19, 3.961606e-17, 1.565338e-18, 3.205362e-16, 3.134985e+00, 2.089991e+07, 2.089991e+07, 1.781504e-09, 2.613935e-10, 1.558640e-12, 1.043564e-11, 2.756044e+01, 2.142637e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.884071e-01, 2.884071e-01, 0.000000e+00, 0.000000e+00, 1.599992e-07, 3.938789e-01, 6.191119e-02, 4.387442e-06, 3.860018e-07, 5.061931e-08, 3.586068e-16, 2.712646e-16, 3.922046e-17, 4.812181e-17, 2.364433e-19, 3.963241e-17, 1.582078e-18, 3.251569e-16, 3.160848e+00, 1.975531e+07, 1.975531e+07, 1.695412e-09, 2.451291e-10, 1.477778e-12, 9.888036e-12, 2.742164e+01, 2.285481e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.905984e-01, 2.905984e-01, 0.000000e+00, 0.000000e+00, 1.699992e-07, 3.938788e-01, 6.229085e-02, 4.638870e-06, 4.078303e-07, 5.336746e-08, 3.620360e-16, 2.750602e-16, 3.923158e-17, 4.774422e-17, 2.389398e-19, 3.964798e-17, 1.597733e-18, 3.294962e-16, 3.185460e+00, 1.873801e+07, 1.873801e+07, 1.618009e-09, 2.307751e-10, 1.405535e-12, 9.398471e-12, 2.728760e+01, 2.428324e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.926745e-01, 2.926745e-01, 0.000000e+00, 0.000000e+00, 1.799992e-07, 3.938788e-01, 6.266623e-02, 4.888386e-06, 4.294835e-07, 5.609290e-08, 3.652696e-16, 2.786386e-16, 3.924223e-17, 4.738878e-17, 2.413016e-19, 3.966284e-17, 1.612432e-18, 3.335858e-16, 3.208961e+00, 1.782757e+07, 1.782757e+07, 1.547999e-09, 2.180134e-10, 1.340570e-12, 8.957996e-12, 2.715782e+01, 2.571167e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.946476e-01, 2.946476e-01, 0.000000e+00, 0.000000e+00, 1.899992e-07, 3.938787e-01, 6.303748e-02, 5.136043e-06, 4.509670e-07, 5.879682e-08, 3.683283e-16, 2.820228e-16, 3.925245e-17, 4.705308e-17, 2.435432e-19, 3.967708e-17, 1.626285e-18, 3.374522e-16, 3.231466e+00, 1.700772e+07, 1.700772e+07, 1.484337e-09, 2.065927e-10, 1.281812e-12, 8.559432e-12, 2.703192e+01, 2.714010e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.965282e-01, 2.965282e-01, 0.000000e+00, 0.000000e+00, 1.999992e-07, 3.938786e-01, 6.340474e-02, 5.381887e-06, 4.722859e-07, 6.148032e-08, 3.712299e-16, 2.852325e-16, 3.926229e-17, 4.673509e-17, 2.456770e-19, 3.969073e-17, 1.639383e-18, 3.411181e-16, 3.253072e+00, 1.626537e+07, 1.626537e+07, 1.426168e-09, 1.963123e-10, 1.228390e-12, 8.196950e-12, 2.690954e+01, 2.856853e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 2.983251e-01, 2.983251e-01, 0.000000e+00, 0.000000e+00, 2.099992e-07, 3.938786e-01, 6.376813e-02, 5.625961e-06, 4.934450e-07, 6.414436e-08, 3.739893e-16, 2.882844e-16, 3.927177e-17, 4.643308e-17, 2.477133e-19, 3.970387e-17, 1.651804e-18, 3.446028e-16, 3.273864e+00, 1.558983e+07, 1.558983e+07, 1.372788e-09, 1.870092e-10, 1.179592e-12, 7.865763e-12, 2.679040e+01, 2.999696e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.000460e-01, 3.000460e-01, 0.000000e+00, 0.000000e+00, 2.199992e-07, 3.938785e-01, 6.412779e-02, 5.868307e-06, 5.144485e-07, 6.678984e-08, 3.766197e-16, 2.911932e-16, 3.928093e-17, 4.614555e-17, 2.496613e-19, 3.971652e-17, 1.663613e-18, 3.479229e-16, 3.293913e+00, 1.497234e+07, 1.497234e+07, 1.323610e-09, 1.785504e-10, 1.134828e-12, 7.561904e-12, 2.667423e+01, 3.142539e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.016976e-01, 3.016976e-01, 0.000000e+00, 0.000000e+00, 2.299992e-07, 3.938785e-01, 6.448382e-02, 6.108962e-06, 5.353003e-07, 6.941755e-08, 3.791323e-16, 2.939713e-16, 3.928979e-17, 4.587121e-17, 2.515287e-19, 3.972873e-17, 1.674867e-18, 3.510931e-16, 3.313282e+00, 1.440558e+07, 1.440558e+07, 1.278141e-09, 1.708258e-10, 1.093607e-12, 7.282058e-12, 2.656080e+01, 3.285382e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.032855e-01, 3.032855e-01, 0.000000e+00, 0.000000e+00, 2.399991e-07, 3.938784e-01, 6.483634e-02, 6.347960e-06, 5.560042e-07, 7.202825e-08, 3.815371e-16, 2.966298e-16, 3.929836e-17, 4.560892e-17, 2.533224e-19, 3.974054e-17, 1.685617e-18, 3.541259e-16, 3.332025e+00, 1.388344e+07, 1.388344e+07, 1.235962e-09, 1.637438e-10, 1.055514e-12, 7.023427e-12, 2.644993e+01, 3.428226e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.048150e-01, 3.048150e-01, 0.000000e+00, 0.000000e+00, 2.499991e-07, 3.938784e-01, 6.518546e-02, 6.585335e-06, 5.765637e-07, 7.462260e-08, 3.838427e-16, 2.991784e-16, 3.930668e-17, 4.535769e-17, 2.550483e-19, 3.975197e-17, 1.695904e-18, 3.570326e-16, 3.350191e+00, 1.340077e+07, 1.340077e+07, 1.196718e-09, 1.572273e-10, 1.020197e-12, 6.783640e-12, 2.634143e+01, 3.571069e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.062905e-01, 3.062905e-01, 0.000000e+00, 0.000000e+00, 2.599991e-07, 3.938783e-01, 6.553126e-02, 6.821118e-06, 5.969818e-07, 7.720123e-08, 3.860570e-16, 3.016256e-16, 3.931476e-17, 4.511665e-17, 2.567118e-19, 3.976305e-17, 1.705768e-18, 3.598230e-16, 3.367821e+00, 1.295316e+07, 1.295316e+07, 1.160102e-09, 1.512111e-10, 9.873562e-13, 6.560668e-12, 2.623516e+01, 3.713912e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.077161e-01, 3.077161e-01, 0.000000e+00, 0.000000e+00, 2.699991e-07, 3.938783e-01, 6.587385e-02, 7.055339e-06, 6.172618e-07, 7.976473e-08, 3.881867e-16, 3.039791e-16, 3.932262e-17, 4.488501e-17, 2.583174e-19, 3.977380e-17, 1.715241e-18, 3.625059e-16, 3.384954e+00, 1.253687e+07, 1.253687e+07, 1.125852e-09, 1.456398e-10, 9.567343e-13, 6.352766e-12, 2.613097e+01, 3.856755e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.090953e-01, 3.090953e-01, 0.000000e+00, 0.000000e+00, 2.799991e-07, 3.938782e-01, 6.621331e-02, 7.288026e-06, 6.374063e-07, 8.231362e-08, 3.902380e-16, 3.062456e-16, 3.933026e-17, 4.466209e-17, 2.598695e-19, 3.978425e-17, 1.724354e-18, 3.650890e-16, 3.401623e+00, 1.214866e+07, 1.214866e+07, 1.093738e-09, 1.404657e-10, 9.281082e-13, 6.158425e-12, 2.602874e+01, 3.999598e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.104313e-01, 3.104313e-01, 0.000000e+00, 0.000000e+00, 2.899992e-07, 3.938782e-01, 6.654973e-02, 7.519206e-06, 6.574182e-07, 8.484842e-08, 3.922163e-16, 3.084313e-16, 3.933771e-17, 4.444726e-17, 2.613717e-19, 3.979441e-17, 1.733132e-18, 3.675794e-16, 3.417859e+00, 1.178572e+07, 1.178572e+07, 1.063559e-09, 1.356477e-10, 9.012843e-13, 5.976335e-12, 2.592837e+01, 4.142442e-02, 1.370000e+00, 2.700000e+01,
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 2.000000e-13, 2.000000e-13, 3.117270e-01, 3.117270e-01, 0.000000e+00, 0.000000e+00, 2.999992e-07, 3.938781e-01, 6.688320e-02, 7.748906e-06, 6.773000e-07, 8.736960e-08, 3.941266e-16, 3.105416e-16, 3.934497e-17, 4.423997e-17, 2.628273e-19, 3.980431e-17, 1.741599e-18, 3.699834e-16, 3.433689e+00, 1.144563e+07, 1.144563e+07, 1.035141e-09, 1.311502e-10, 8.760934e-13, 5.805347e-12, 2.582976e+01, 4.285286e-02, 1.370000e+00, 2.700000e+01,
