L_u, W_u, ft_u, cgs_u, cgg_u, cgd_u, cgb_u, cdb_u, css_u, cdd_u, cds_u, id_u, L, W, VGS, VDS, VSB, type, ids, vth, vdsat, gm, gmb, gds, cgg, cgs, cgd, cgb, cdb, cdd, cds, css, va, ro, rds, kcgs, kcgd, kcdb, kcds, kgm, ic, n, T
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.549942e-01, 1.549942e-01, 0.000000e+00, 0.000000e+00, 2.102406e-07, 3.315714e-01, 8.046105e-02, 5.042266e-06, 2.709151e-07, 5.530463e-07, 4.768110e-17, 2.430047e-17, 1.918524e-17, 4.195393e-18, 1.620168e-20, 1.940511e-17, 1.224122e-19, 2.943934e-17, 3.801509e-01, 1.808167e+06, 1.808167e+06, 1.155841e-10, 9.125373e-11, 7.706257e-14, 5.822480e-13, 2.398331e+01, 3.003145e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.567368e-01, 1.567368e-01, 0.000000e+00, 0.000000e+00, 2.201967e-07, 3.315075e-01, 8.065680e-02, 5.261880e-06, 2.826697e-07, 5.743348e-07, 4.777905e-17, 2.440950e-17, 1.918138e-17, 4.188167e-18, 1.637385e-20, 1.940590e-17, 1.249138e-19, 2.962813e-17, 3.833952e-01, 1.741145e+06, 1.741145e+06, 1.108531e-10, 8.711021e-11, 7.436008e-14, 5.672826e-13, 2.389627e+01, 3.145362e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.584105e-01, 1.584105e-01, 0.000000e+00, 0.000000e+00, 2.301610e-07, 3.314461e-01, 8.085143e-02, 5.480491e-06, 2.943737e-07, 5.955114e-07, 4.787357e-17, 2.451455e-17, 1.917774e-17, 4.181278e-18, 1.654184e-20, 1.940670e-17, 1.273094e-19, 2.981004e-17, 3.864939e-01, 1.679229e+06, 1.679229e+06, 1.065104e-10, 8.332315e-11, 7.187072e-14, 5.531317e-13, 2.381155e+01, 3.287695e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.600207e-01, 1.600207e-01, 0.000000e+00, 0.000000e+00, 2.401319e-07, 3.313870e-01, 8.104494e-02, 5.698095e-06, 3.060269e-07, 6.165765e-07, 4.796488e-17, 2.461589e-17, 1.917430e-17, 4.174697e-18, 1.670593e-20, 1.940752e-17, 1.296088e-19, 2.998555e-17, 3.894609e-01, 1.621859e+06, 1.621859e+06, 1.025098e-10, 7.984901e-11, 6.956978e-14, 5.397399e-13, 2.372902e+01, 3.430122e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.615721e-01, 1.615721e-01, 0.000000e+00, 0.000000e+00, 2.501082e-07, 3.313301e-01, 8.123733e-02, 5.914691e-06, 3.176295e-07, 6.375313e-07, 4.805321e-17, 2.471378e-17, 1.917103e-17, 4.168401e-18, 1.686636e-20, 1.940834e-17, 1.318206e-19, 3.015509e-17, 3.923081e-01, 1.568550e+06, 1.568550e+06, 9.881235e-11, 7.665095e-11, 6.743624e-14, 5.270542e-13, 2.364853e+01, 3.572626e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.630690e-01, 1.630690e-01, 0.000000e+00, 0.000000e+00, 2.600888e-07, 3.312752e-01, 8.142861e-02, 6.130283e-06, 3.291818e-07, 6.583773e-07, 4.813874e-17, 2.480844e-17, 1.916793e-17, 4.162370e-18, 1.702335e-20, 1.940918e-17, 1.339522e-19, 3.031905e-17, 3.950459e-01, 1.518886e+06, 1.518886e+06, 9.538452e-11, 7.369763e-11, 6.545209e-14, 5.150250e-13, 2.356996e+01, 3.715192e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.645153e-01, 1.645153e-01, 0.000000e+00, 0.000000e+00, 2.700729e-07, 3.312222e-01, 8.161880e-02, 6.344879e-06, 3.406842e-07, 6.791161e-07, 4.822164e-17, 2.490009e-17, 1.916497e-17, 4.156582e-18, 1.717712e-20, 1.941002e-17, 1.360104e-19, 3.047779e-17, 3.976837e-01, 1.472502e+06, 1.472502e+06, 9.219765e-11, 7.096223e-11, 6.360180e-14, 5.036062e-13, 2.349321e+01, 3.857809e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.659145e-01, 1.659145e-01, 0.000000e+00, 0.000000e+00, 2.800599e-07, 3.311708e-01, 8.180792e-02, 6.558489e-06, 3.521374e-07, 6.997497e-07, 4.830209e-17, 2.498890e-17, 1.916216e-17, 4.151022e-18, 1.732786e-20, 1.941086e-17, 1.380009e-19, 3.063163e-17, 4.002294e-01, 1.429082e+06, 1.429082e+06, 8.922699e-11, 6.842165e-11, 6.187196e-14, 4.927548e-13, 2.341816e+01, 4.000466e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.672696e-01, 1.672696e-01, 0.000000e+00, 0.000000e+00, 2.900493e-07, 3.311211e-01, 8.199598e-02, 6.771122e-06, 3.635420e-07, 7.202801e-07, 4.838021e-17, 2.507506e-17, 1.915948e-17, 4.145672e-18, 1.747572e-20, 1.941170e-17, 1.399288e-19, 3.078087e-17, 4.026902e-01, 1.388349e+06, 1.388349e+06, 8.645103e-11, 6.605595e-11, 6.025088e-14, 4.824313e-13, 2.334473e+01, 4.143157e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.685836e-01, 1.685836e-01, 0.000000e+00, 0.000000e+00, 3.000405e-07, 3.310730e-01, 8.218299e-02, 6.982790e-06, 3.748986e-07, 7.407095e-07, 4.845615e-17, 2.515871e-17, 1.915691e-17, 4.140520e-18, 1.762088e-20, 1.941255e-17, 1.417990e-19, 3.092578e-17, 4.050725e-01, 1.350057e+06, 1.350057e+06, 8.385105e-11, 6.384776e-11, 5.872835e-14, 4.725994e-13, 2.327282e+01, 4.285876e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.698590e-01, 1.698590e-01, 0.000000e+00, 0.000000e+00, 3.100333e-07, 3.310262e-01, 8.236898e-02, 7.193507e-06, 3.862080e-07, 7.610400e-07, 4.853002e-17, 2.524001e-17, 1.915446e-17, 4.135553e-18, 1.776348e-20, 1.941340e-17, 1.436154e-19, 3.106660e-17, 4.073818e-01, 1.313991e+06, 1.313991e+06, 8.141062e-11, 6.178195e-11, 5.729540e-14, 4.632255e-13, 2.320237e+01, 4.428617e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.710981e-01, 1.710981e-01, 0.000000e+00, 0.000000e+00, 3.200274e-07, 3.309807e-01, 8.255397e-02, 7.403284e-06, 3.974708e-07, 7.812738e-07, 4.860195e-17, 2.531907e-17, 1.915212e-17, 4.130758e-18, 1.790366e-20, 1.941424e-17, 1.453817e-19, 3.120357e-17, 4.096233e-01, 1.279961e+06, 1.279961e+06, 7.911532e-11, 5.984523e-11, 5.594414e-14, 4.542789e-13, 2.313328e+01, 4.571375e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.723031e-01, 1.723031e-01, 0.000000e+00, 0.000000e+00, 3.300226e-07, 3.309365e-01, 8.273796e-02, 7.612136e-06, 4.086878e-07, 8.014128e-07, 4.867203e-17, 2.539604e-17, 1.914987e-17, 4.126125e-18, 1.804153e-20, 1.941508e-17, 1.471014e-19, 3.133689e-17, 4.118016e-01, 1.247796e+06, 1.247796e+06, 7.695242e-11, 5.802592e-11, 5.466757e-14, 4.457314e-13, 2.306550e+01, 4.714149e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.734759e-01, 1.734759e-01, 0.000000e+00, 0.000000e+00, 3.400186e-07, 3.308935e-01, 8.292098e-02, 7.820075e-06, 4.198597e-07, 8.214594e-07, 4.874036e-17, 2.547101e-17, 1.914771e-17, 4.121645e-18, 1.817722e-20, 1.941592e-17, 1.487775e-19, 3.146675e-17, 4.139208e-01, 1.217346e+06, 1.217346e+06, 7.491063e-11, 5.631371e-11, 5.345948e-14, 4.375569e-13, 2.299896e+01, 4.856935e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.746183e-01, 1.746183e-01, 0.000000e+00, 0.000000e+00, 3.500153e-07, 3.308516e-01, 8.310305e-02, 8.027114e-06, 4.309872e-07, 8.414154e-07, 4.880703e-17, 2.554409e-17, 1.914563e-17, 4.117308e-18, 1.831082e-20, 1.941676e-17, 1.504126e-19, 3.159334e-17, 4.159846e-01, 1.188474e+06, 1.188474e+06, 7.297991e-11, 5.469942e-11, 5.231435e-14, 4.297315e-13, 2.293361e+01, 4.999732e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.757320e-01, 1.757320e-01, 0.000000e+00, 0.000000e+00, 3.600126e-07, 3.308108e-01, 8.328418e-02, 8.233267e-06, 4.420711e-07, 8.612829e-07, 4.887212e-17, 2.561537e-17, 1.914364e-17, 4.113107e-18, 1.844245e-20, 1.941760e-17, 1.520093e-19, 3.171683e-17, 4.179963e-01, 1.161059e+06, 1.161059e+06, 7.115132e-11, 5.317492e-11, 5.122723e-14, 4.222333e-13, 2.286939e+01, 5.142536e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.768185e-01, 1.768185e-01, 0.000000e+00, 0.000000e+00, 3.700103e-07, 3.307710e-01, 8.346439e-02, 8.438547e-06, 4.531120e-07, 8.810639e-07, 4.893571e-17, 2.568495e-17, 1.914172e-17, 4.109034e-18, 1.857218e-20, 1.941843e-17, 1.535698e-19, 3.183735e-17, 4.199592e-01, 1.134991e+06, 1.134991e+06, 6.941685e-11, 5.173295e-11, 5.019368e-14, 4.150420e-13, 2.280625e+01, 5.285347e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.778791e-01, 1.778791e-01, 0.000000e+00, 0.000000e+00, 3.800085e-07, 3.307321e-01, 8.364370e-02, 8.642965e-06, 4.641106e-07, 9.007602e-07, 4.899787e-17, 2.575290e-17, 1.913988e-17, 4.105081e-18, 1.870011e-20, 1.941926e-17, 1.550963e-19, 3.195506e-17, 4.218759e-01, 1.110173e+06, 1.110173e+06, 6.776929e-11, 5.036698e-11, 4.920971e-14, 4.081390e-13, 2.274414e+01, 5.428164e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.789152e-01, 1.789152e-01, 0.000000e+00, 0.000000e+00, 3.900069e-07, 3.306941e-01, 8.382211e-02, 8.846535e-06, 4.750676e-07, 9.203737e-07, 4.905866e-17, 2.581931e-17, 1.913810e-17, 4.101243e-18, 1.882631e-20, 1.942008e-17, 1.565906e-19, 3.207008e-17, 4.237491e-01, 1.086515e+06, 1.086515e+06, 6.620219e-11, 4.907118e-11, 4.827173e-14, 4.015071e-13, 2.268302e+01, 5.570985e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.799280e-01, 1.799280e-01, 0.000000e+00, 0.000000e+00, 4.000057e-07, 3.306570e-01, 8.399966e-02, 9.049268e-06, 4.859835e-07, 9.399060e-07, 4.911815e-17, 2.588424e-17, 1.913639e-17, 4.097514e-18, 1.895086e-20, 1.942091e-17, 1.580544e-19, 3.218255e-17, 4.255811e-01, 1.063936e+06, 1.063936e+06, 6.470970e-11, 4.784029e-11, 4.737648e-14, 3.951304e-13, 2.262285e+01, 5.713810e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.809186e-01, 1.809186e-01, 0.000000e+00, 0.000000e+00, 4.100046e-07, 3.306207e-01, 8.417634e-02, 9.251176e-06, 4.968590e-07, 9.593590e-07, 4.917639e-17, 2.594777e-17, 1.913473e-17, 4.093889e-18, 1.907383e-20, 1.942172e-17, 1.594894e-19, 3.229257e-17, 4.273741e-01, 1.042363e+06, 1.042363e+06, 6.328652e-11, 4.666956e-11, 4.652102e-14, 3.889941e-13, 2.256359e+01, 5.856638e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.818880e-01, 1.818880e-01, 0.000000e+00, 0.000000e+00, 4.200037e-07, 3.305851e-01, 8.435218e-02, 9.452271e-06, 5.076948e-07, 9.787342e-07, 4.923344e-17, 2.600994e-17, 1.913314e-17, 4.090361e-18, 1.919528e-20, 1.942254e-17, 1.608970e-19, 3.240025e-17, 4.291301e-01, 1.021728e+06, 1.021728e+06, 6.192788e-11, 4.555469e-11, 4.570265e-14, 3.830848e-13, 2.250521e+01, 5.999469e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.828372e-01, 1.828372e-01, 0.000000e+00, 0.000000e+00, 4.300030e-07, 3.305503e-01, 8.452719e-02, 9.652563e-06, 5.184913e-07, 9.980333e-07, 4.928935e-17, 2.607082e-17, 1.913160e-17, 4.086927e-18, 1.931528e-20, 1.942334e-17, 1.622787e-19, 3.250569e-17, 4.308509e-01, 1.001971e+06, 1.001971e+06, 6.062940e-11, 4.449177e-11, 4.491894e-14, 3.773896e-13, 2.244766e+01, 6.142302e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.837671e-01, 1.837671e-01, 0.000000e+00, 0.000000e+00, 4.400024e-07, 3.305162e-01, 8.470139e-02, 9.852064e-06, 5.292491e-07, 1.017258e-06, 4.934416e-17, 2.613047e-17, 1.913011e-17, 4.083582e-18, 1.943388e-20, 1.942415e-17, 1.636356e-19, 3.260898e-17, 4.325384e-01, 9.830351e+05, 9.830351e+05, 5.938711e-11, 4.347728e-11, 4.416766e-14, 3.718971e-13, 2.239093e+01, 6.285137e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.846785e-01, 1.846785e-01, 0.000000e+00, 0.000000e+00, 4.500019e-07, 3.304828e-01, 8.487478e-02, 1.005078e-05, 5.399689e-07, 1.036409e-06, 4.939792e-17, 2.618893e-17, 1.912867e-17, 4.080322e-18, 1.955113e-20, 1.942495e-17, 1.649690e-19, 3.271023e-17, 4.341940e-01, 9.648701e+05, 9.648701e+05, 5.819739e-11, 4.250797e-11, 4.344677e-14, 3.665962e-13, 2.233498e+01, 6.427973e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.855722e-01, 1.855722e-01, 0.000000e+00, 0.000000e+00, 4.600015e-07, 3.304501e-01, 8.504739e-02, 1.024873e-05, 5.506511e-07, 1.055488e-06, 4.945067e-17, 2.624626e-17, 1.912727e-17, 4.077143e-18, 1.966709e-20, 1.942574e-17, 1.662799e-19, 3.280949e-17, 4.358192e-01, 9.474287e+05, 9.474287e+05, 5.705690e-11, 4.158089e-11, 4.275440e-14, 3.614769e-13, 2.227978e+01, 6.570810e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.864490e-01, 1.864490e-01, 0.000000e+00, 0.000000e+00, 4.700011e-07, 3.304179e-01, 8.521921e-02, 1.044592e-05, 5.612962e-07, 1.074497e-06, 4.950246e-17, 2.630249e-17, 1.912592e-17, 4.074042e-18, 1.978180e-20, 1.942654e-17, 1.675694e-19, 3.290686e-17, 4.374154e-01, 9.306676e+05, 9.306676e+05, 5.596262e-11, 4.069335e-11, 4.208884e-14, 3.565298e-13, 2.222531e+01, 6.713648e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.873096e-01, 1.873096e-01, 0.000000e+00, 0.000000e+00, 4.800008e-07, 3.303864e-01, 8.539027e-02, 1.064235e-05, 5.719047e-07, 1.093437e-06, 4.955331e-17, 2.635768e-17, 1.912462e-17, 4.071015e-18, 1.989531e-20, 1.942732e-17, 1.688384e-19, 3.300241e-17, 4.389839e-01, 9.145471e+05, 9.145471e+05, 5.491173e-11, 3.984288e-11, 4.144849e-14, 3.517461e-13, 2.217153e+01, 6.856487e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.881545e-01, 1.881545e-01, 0.000000e+00, 0.000000e+00, 4.900006e-07, 3.303554e-01, 8.556058e-02, 1.083805e-05, 5.824771e-07, 1.112310e-06, 4.960326e-17, 2.641185e-17, 1.912335e-17, 4.068059e-18, 2.000766e-20, 1.942811e-17, 1.700878e-19, 3.309621e-17, 4.405259e-01, 8.990303e+05, 8.990303e+05, 5.390167e-11, 3.902720e-11, 4.083192e-14, 3.471175e-13, 2.211844e+01, 6.999327e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.889844e-01, 1.889844e-01, 0.000000e+00, 0.000000e+00, 5.000004e-07, 3.303250e-01, 8.573015e-02, 1.103301e-05, 5.930139e-07, 1.131115e-06, 4.965235e-17, 2.646505e-17, 1.912212e-17, 4.065171e-18, 2.011890e-20, 1.942888e-17, 1.713184e-19, 3.318832e-17, 4.420425e-01, 8.840832e+05, 8.840832e+05, 5.293006e-11, 3.824422e-11, 4.023776e-14, 3.426365e-13, 2.206600e+01, 7.142167e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.279191e-01, 1.279191e-01, 0.000000e+00, 0.000000e+00, 1.000245e-07, 3.325650e-01, 7.819352e-02, 2.519475e-06, 1.360007e-07, 3.075120e-07, 4.624197e-17, 2.267524e-17, 1.925332e-17, 4.313413e-18, 1.386364e-20, 1.940053e-17, 8.127940e-20, 2.662809e-17, 3.252715e-01, 3.251906e+06, 3.251906e+06, 2.266968e-10, 1.924860e-10, 1.386024e-13, 8.125947e-13, 2.518857e+01, 1.428783e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.531765e-01, 1.531765e-01, 0.000000e+00, 0.000000e+00, 2.002945e-07, 3.316381e-01, 8.026416e-02, 4.821660e-06, 2.591103e-07, 5.316460e-07, 4.757947e-17, 2.418716e-17, 1.918933e-17, 4.202986e-18, 1.602504e-20, 1.940435e-17, 1.197932e-19, 2.924315e-17, 3.767449e-01, 1.880951e+06, 1.880951e+06, 1.207580e-10, 9.580556e-11, 8.000739e-14, 5.980854e-13, 2.407285e+01, 2.861071e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.685836e-01, 1.685836e-01, 0.000000e+00, 0.000000e+00, 3.000405e-07, 3.310730e-01, 8.218299e-02, 6.982790e-06, 3.748986e-07, 7.407095e-07, 4.845615e-17, 2.515871e-17, 1.915691e-17, 4.140520e-18, 1.762088e-20, 1.941255e-17, 1.417990e-19, 3.092578e-17, 4.050725e-01, 1.350057e+06, 1.350057e+06, 8.385105e-11, 6.384776e-11, 5.872835e-14, 4.725994e-13, 2.327282e+01, 4.285876e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.799280e-01, 1.799280e-01, 0.000000e+00, 0.000000e+00, 4.000057e-07, 3.306570e-01, 8.399966e-02, 9.049268e-06, 4.859835e-07, 9.399060e-07, 4.911815e-17, 2.588424e-17, 1.913639e-17, 4.097514e-18, 1.895086e-20, 1.942091e-17, 1.580544e-19, 3.218255e-17, 4.255811e-01, 1.063936e+06, 1.063936e+06, 6.470970e-11, 4.784029e-11, 4.737648e-14, 3.951304e-13, 2.262285e+01, 5.713810e-02, 1.370000e+00, 2.700000e+01
1.000000e-13, 1.000000e-13, 7.716731e+10, 1.098771e-16, 1.405788e-16, 2.026257e-17, 1.043911e-17, 2.162344e-19, 1.461817e-16, 2.061959e-17, 1.207249e-18, 7.000682e-06, 3.000000e-14, 1.000000e-13, 1.889844e-01, 1.889844e-01, 0.000000e+00, 0.000000e+00, 5.000004e-07, 3.303250e-01, 8.573015e-02, 1.103301e-05, 5.930139e-07, 1.131115e-06, 4.965235e-17, 2.646505e-17, 1.912212e-17, 4.065171e-18, 2.011890e-20, 1.942888e-17, 1.713184e-19, 3.318832e-17, 4.420425e-01, 8.840832e+05, 8.840832e+05, 5.293006e-11, 3.824422e-11, 4.023776e-14, 3.426365e-13, 2.206600e+01, 7.142167e-02, 1.370000e+00, 2.700000e+01
