isweep,gm,i_id,id,i_cgg,cgg,i_cgs,cgs,i_cgd,cgd,i_cds,cds,i_css,css,i_cdd,cdd,i_gds,gds,i_vth,vth,i_vdsat,vdsat,i_vgs,vgs,i_vds,vds,i_rds,rds,i_wt,wt,i_ft,ft,i_kgm,kgm,W,L,pdk
3.50000000e-09,7.38152944e-08,3.50000000e-09,3.49947507e-09,3.50000000e-09,1.21040516e-15,3.50000000e-09,-6.55857945e-16,3.50000000e-09,9.63272032e-19,3.50000000e-09,3.37696354e-16,3.50000000e-09,5.05426353e-16,3.50000000e-09,2.20859698e-19,3.50000000e-09,8.11288553e-10,3.50000000e-09,6.24291580e-01,3.50000000e-09,4.66736130e-02,3.50000000e-09,3.93416973e-01,3.50000000e-09,3.93416972e-01,3.50000000e-09,1.23260706e+09,3.50000000e-09,6.09839554e+07,3.50000000e-09,9.70589795e+06,3.50000000e-09,2.10932477e+01,0.840,0.500,sky130
3.75000000e-09,7.89736440e-08,3.75000000e-09,3.74945975e-09,3.75000000e-09,1.21796590e-15,3.75000000e-09,-6.66603512e-16,3.75000000e-09,9.95174033e-19,3.75000000e-09,3.42603144e-16,3.75000000e-09,5.12777096e-16,3.75000000e-09,2.04660632e-19,3.75000000e-09,8.65199387e-10,3.75000000e-09,6.24279763e-01,3.75000000e-09,4.67007839e-02,3.75000000e-09,3.96654939e-01,3.75000000e-09,3.96654938e-01,3.75000000e-09,1.15580295e+09,3.75000000e-09,6.48406034e+07,3.75000000e-09,1.03197025e+07,3.75000000e-09,2.10626728e+01,0.840,0.500,sky130
4.00000000e-09,8.41223951e-08,4.00000000e-09,3.99944849e-09,4.00000000e-09,1.22511317e-15,4.00000000e-09,-6.76741249e-16,4.00000000e-09,1.02516139e-18,4.00000000e-09,3.47225907e-16,4.00000000e-09,5.19702493e-16,4.00000000e-09,1.89551118e-19,4.00000000e-09,9.18892095e-10,4.00000000e-09,6.24268693e-01,4.00000000e-09,4.67279114e-02,4.00000000e-09,3.99688286e-01,4.00000000e-09,3.99688285e-01,4.00000000e-09,1.08826706e+09,4.00000000e-09,6.86649996e+07,4.00000000e-09,1.09283741e+07,4.00000000e-09,2.10334988e+01,0.840,0.500,sky130
4.25000000e-09,8.92619807e-08,4.25000000e-09,4.24943882e-09,4.25000000e-09,1.23189183e-15,4.25000000e-09,-6.86338645e-16,4.25000000e-09,1.05345695e-18,4.25000000e-09,3.51596593e-16,4.25000000e-09,5.26250382e-16,4.25000000e-09,1.75394789e-19,4.25000000e-09,9.72380607e-10,4.25000000e-09,6.24258279e-01,4.25000000e-09,4.67549964e-02,4.25000000e-09,4.02541635e-01,4.25000000e-09,4.02541634e-01,4.25000000e-09,1.02840389e+09,4.25000000e-09,7.24592686e+07,4.25000000e-09,1.15322508e+07,4.25000000e-09,2.10055926e+01,0.840,0.500,sky130
4.50000000e-09,9.43928442e-08,4.50000000e-09,4.49943098e-09,4.50000000e-09,1.23833972e-15,4.50000000e-09,-6.95452410e-16,4.50000000e-09,1.08024650e-18,4.50000000e-09,3.55742003e-16,4.50000000e-09,5.32460892e-16,4.50000000e-09,1.62079232e-19,4.50000000e-09,1.02567764e-09,4.50000000e-09,6.24248448e-01,4.50000000e-09,4.67820397e-02,4.50000000e-09,4.05235428e-01,4.50000000e-09,4.05235427e-01,4.50000000e-09,9.74965197e+08,4.50000000e-09,7.62253223e+07,4.50000000e-09,1.21316368e+07,4.50000000e-09,2.09788404e+01,0.840,0.500,sky130
4.75000000e-09,9.95153649e-08,4.75000000e-09,4.74942400e-09,4.75000000e-09,1.24448898e-15,4.75000000e-09,-7.04130567e-16,4.75000000e-09,1.10568625e-18,4.75000000e-09,3.59684796e-16,4.75000000e-09,5.38367946e-16,4.75000000e-09,1.49510865e-19,4.75000000e-09,1.07879416e-09,4.75000000e-09,6.24239137e-01,4.75000000e-09,4.68090420e-02,4.75000000e-09,4.07786787e-01,4.75000000e-09,4.07786786e-01,4.75000000e-09,9.26960896e+08,4.75000000e-09,7.99648421e+07,4.75000000e-09,1.27267999e+07,4.75000000e-09,2.09531440e+01,0.840,0.500,sky130
5.00000000e-09,1.04629908e-07,5.00000000e-09,4.99941792e-09,5.00000000e-09,1.25036720e-15,5.00000000e-09,-7.12414219e-16,5.00000000e-09,1.12990905e-18,5.00000000e-09,3.63444333e-16,5.00000000e-09,5.44000540e-16,5.00000000e-09,1.37610861e-19,5.00000000e-09,1.13174011e-09,5.00000000e-09,6.24230293e-01,5.00000000e-09,4.68360041e-02,5.00000000e-09,4.10210219e-01,5.00000000e-09,4.10210217e-01,5.00000000e-09,8.83595089e+08,5.00000000e-09,8.36793453e+07,5.00000000e-09,1.33179814e+07,5.00000000e-09,2.09284181e+01,0.840,0.500,sky130
5.25000000e-09,1.09736806e-07,5.25000000e-09,5.24941254e-09,5.25000000e-09,1.25599820e-15,5.25000000e-09,-7.20338800e-16,5.25000000e-09,1.15302877e-18,5.25000000e-09,3.67037286e-16,5.25000000e-09,5.49383632e-16,5.25000000e-09,1.26312250e-19,5.25000000e-09,1.18452433e-09,5.25000000e-09,6.24221870e-01,5.25000000e-09,4.68629264e-02,5.25000000e-09,4.12518110e-01,5.25000000e-09,4.12518109e-01,5.25000000e-09,8.44220733e+08,5.25000000e-09,8.73701934e+07,5.25000000e-09,1.39053982e+07,5.25000000e-09,2.09045879e+01,0.840,0.500,sky130
5.50000000e-09,1.14836387e-07,5.50000000e-09,5.49940879e-09,5.50000000e-09,1.26140279e-15,5.50000000e-09,-7.27935123e-16,5.50000000e-09,1.17514388e-18,5.50000000e-09,3.70478127e-16,5.50000000e-09,5.54538897e-16,5.50000000e-09,1.15557597e-19,5.50000000e-09,1.23715503e-09,5.50000000e-09,6.24213830e-01,5.50000000e-09,4.68898097e-02,5.50000000e-09,4.14721137e-01,5.50000000e-09,4.14721135e-01,5.50000000e-09,8.08306137e+08,5.50000000e-09,9.10386337e+07,5.50000000e-09,1.44892486e+07,5.50000000e-09,2.08815877e+01,0.840,0.500,sky130
5.75000000e-09,1.19928891e-07,5.75000000e-09,5.74940441e-09,5.75000000e-09,1.26659910e-15,5.75000000e-09,-7.35230037e-16,5.75000000e-09,1.19633979e-18,5.75000000e-09,3.73779456e-16,5.75000000e-09,5.59485202e-16,5.75000000e-09,1.05297448e-19,5.75000000e-09,1.28963895e-09,5.75000000e-09,6.24206139e-01,5.75000000e-09,4.69166544e-02,5.75000000e-09,4.16828528e-01,5.75000000e-09,4.16828526e-01,5.75000000e-09,7.75410825e+08,5.75000000e-09,9.46857535e+07,5.75000000e-09,1.50697057e+07,5.75000000e-09,2.08593590e+01,0.840,0.500,sky130
6.00000000e-09,1.25014624e-07,6.00000000e-09,5.99940139e-09,6.00000000e-09,1.27160322e-15,6.00000000e-09,-7.42247281e-16,6.00000000e-09,1.21669163e-18,6.00000000e-09,3.76952395e-16,6.00000000e-09,5.64239203e-16,6.00000000e-09,9.54886424e-20,6.00000000e-09,1.34198309e-09,6.00000000e-09,6.24198768e-01,6.00000000e-09,4.69434611e-02,6.00000000e-09,4.18848373e-01,6.00000000e-09,4.18848371e-01,6.00000000e-09,7.45165874e+08,6.00000000e-09,9.83126040e+07,6.00000000e-09,1.56469369e+07,6.00000000e-09,2.08378497e+01,0.840,0.500,sky130
