 isweep  gm  i_id  id  i_cgg  cgg  i_cgs  cgs  i_cgd  cgd  i_cds  cds  i_css  css  i_cdd  cdd  i_gds  gds  i_vth  vth  i_vdsat  vdsat  i_vgs  vgs  i_vds  vds  i_rds  rds  i_wt  wt  i_ft  ft  i_gm_id  gm_id
 2.00000000e-08  5.50015726e-07  2.00000000e-08  2.01184777e-08  2.00000000e-08  8.97548291e-16  2.00000000e-08 -4.34097114e-16  2.00000000e-08  3.70909267e-20  2.00000000e-08  2.47036948e-16  2.00000000e-08  3.69990310e-16  2.00000000e-08  1.04739872e-19  2.00000000e-08  1.10281491e-08  2.00000000e-08  7.68596144e-01  2.00000000e-08  3.78558455e-02  2.00000000e-08  5.78479472e-01  2.00000000e-08  5.78479466e-01  2.00000000e-08  9.06770472e+07  2.00000000e-08  6.12797920e+08  2.00000000e-08  9.75298181e+07  2.00000000e-08  2.73388342e+01 
 2.50000000e-08  6.74346953e-07  2.50000000e-08  2.50509828e-08  2.50000000e-08  9.13143574e-16  2.50000000e-08 -4.55478205e-16  2.50000000e-08  3.59684169e-20  2.50000000e-08  2.58040518e-16  2.50000000e-08  3.86480469e-16  2.50000000e-08  1.09158579e-19  2.50000000e-08  1.36163026e-08  2.50000000e-08  7.68595985e-01  2.50000000e-08  3.80111919e-02  2.50000000e-08  5.86402361e-01  2.50000000e-08  5.86402354e-01  2.50000000e-08  7.34413762e+07  2.50000000e-08  7.38489513e+08  2.50000000e-08  1.17534256e+08  2.50000000e-08  2.69189819e+01 
 3.00000000e-08  7.97147986e-07  3.00000000e-08  3.00167804e-08  3.00000000e-08  9.26405612e-16  3.00000000e-08 -4.73610501e-16  3.00000000e-08  3.47176114e-20  3.00000000e-08  2.67326467e-16  3.00000000e-08  4.00396883e-16  3.00000000e-08  1.13084362e-19  3.00000000e-08  1.61950802e-08  3.00000000e-08  7.68595853e-01  3.00000000e-08  3.81660235e-02  3.00000000e-08  5.93031482e-01  3.00000000e-08  5.93031474e-01  3.00000000e-08  6.17471473e+07  3.00000000e-08  8.60474047e+08  3.00000000e-08  1.36948698e+08  3.00000000e-08  2.65567451e+01 
 3.50000000e-08  9.18574697e-07  3.50000000e-08  3.50092493e-08  3.50000000e-08  9.37966290e-16  3.50000000e-08 -4.89382533e-16  3.50000000e-08  3.34073328e-20  3.50000000e-08  2.75370671e-16  3.50000000e-08  4.12452587e-16  3.50000000e-08  1.16633234e-19  3.50000000e-08  1.87633267e-08  3.50000000e-08  7.68595738e-01  3.50000000e-08  3.83202386e-02  3.50000000e-08  5.98743465e-01  3.50000000e-08  5.98743455e-01  3.50000000e-08  5.32954532e+07  3.50000000e-08  9.79325917e+08  3.50000000e-08  1.55864561e+08  3.50000000e-08  2.62380576e+01 
 4.00000000e-08  1.03833379e-06  4.00000000e-08  4.00058151e-08  4.00000000e-08  9.48192077e-16  4.00000000e-08 -5.03308917e-16  4.00000000e-08  3.20786925e-20  4.00000000e-08  2.82448655e-16  4.00000000e-08  4.23060413e-16  4.00000000e-08  1.19871330e-19  4.00000000e-08  2.13112539e-08  4.00000000e-08  7.68595638e-01  4.00000000e-08  3.84732274e-02  4.00000000e-08  6.03753151e-01  4.00000000e-08  6.03753139e-01  4.00000000e-08  4.69235645e+07  4.00000000e-08  1.09506693e+09  4.00000000e-08  1.74285315e+08  4.00000000e-08  2.59545715e+01 
 4.50000000e-08  1.15656837e-06  4.50000000e-08  4.50036136e-08  4.50000000e-08  9.57365679e-16  4.50000000e-08 -5.15784075e-16  4.50000000e-08  3.07517861e-20  4.50000000e-08  2.88769648e-16  4.50000000e-08  4.32533874e-16  4.50000000e-08  1.22855894e-19  4.50000000e-08  2.38389541e-08  4.50000000e-08  7.68595549e-01  4.50000000e-08  3.86249802e-02  4.50000000e-08  6.08219204e-01  4.50000000e-08  6.08219191e-01  4.50000000e-08  4.19481490e+07  4.50000000e-08  1.20807378e+09  4.50000000e-08  1.92270913e+08  4.50000000e-08  2.56994556e+01 
 5.00000000e-08  1.27344124e-06  5.00000000e-08  5.00022936e-08  5.00000000e-08  9.65689816e-16  5.00000000e-08 -5.27089967e-16  5.00000000e-08  2.94375444e-20  5.00000000e-08  2.94482604e-16  5.00000000e-08  4.41096169e-16  5.00000000e-08  1.25629778e-19  5.00000000e-08  2.63475131e-08  5.00000000e-08  7.68595469e-01  5.00000000e-08  3.87755516e-02  5.00000000e-08  6.12252837e-01  5.00000000e-08  6.12252823e-01  5.00000000e-08  3.79542462e+07  5.00000000e-08  1.31868558e+09  5.00000000e-08  2.09875329e+08  5.00000000e-08  2.54676565e+01 
 5.50000000e-08  1.38908375e-06  5.50000000e-08  5.50014665e-08  5.50000000e-08  9.73312473e-16  5.50000000e-08 -5.37431975e-16  5.50000000e-08  2.81421960e-20  5.50000000e-08  2.99695705e-16  5.50000000e-08  4.48909402e-16  5.50000000e-08  1.28225151e-19  5.50000000e-08  2.88377846e-08  5.50000000e-08  7.68595395e-01  5.50000000e-08  3.89249848e-02  5.50000000e-08  6.15933846e-01  5.50000000e-08  6.15933830e-01  5.50000000e-08  3.46767276e+07  5.50000000e-08  1.42717142e+09  5.50000000e-08  2.27141386e+08  5.50000000e-08  2.52553947e+01 
 6.00000000e-08  1.50360836e-06  6.00000000e-08  6.00009247e-08  6.00000000e-08  9.80345461e-16  6.00000000e-08 -5.46964967e-16  6.00000000e-08  2.68691916e-20  6.00000000e-08  3.04490300e-16  6.00000000e-08  4.56095475e-16  6.00000000e-08  1.30666966e-19  6.00000000e-08  3.13105557e-08  6.00000000e-08  7.68595328e-01  6.00000000e-08  3.90733216e-02  6.00000000e-08  6.19321615e-01  6.00000000e-08  6.19321597e-01  6.00000000e-08  3.19381109e+07  6.00000000e-08  1.53375358e+09  6.00000000e-08  2.44104464e+08  6.00000000e-08  2.50597532e+01 
 6.50000000e-08  1.61711171e-06  6.50000000e-08  6.50005529e-08  6.50000000e-08  9.86875388e-16  6.50000000e-08 -5.55808696e-16  6.50000000e-08  2.56203242e-20  6.50000000e-08  3.08929142e-16  6.50000000e-08  4.62748422e-16  6.50000000e-08  1.32975005e-19  6.50000000e-08  3.37665399e-08  6.50000000e-08  7.68595265e-01  6.50000000e-08  3.92206005e-02  6.50000000e-08  6.22461537e-01  6.50000000e-08  6.22461518e-01  6.50000000e-08  2.96151161e+07  6.50000000e-08  1.63861794e+09  6.50000000e-08  2.60794144e+08  6.50000000e-08  2.48784301e+01 
 7.00000000e-08  1.72967738e-06  7.00000000e-08  7.00002896e-08  7.00000000e-08  9.92970762e-16  7.00000000e-08 -5.64057746e-16  7.00000000e-08  2.43963730e-20  7.00000000e-08  3.13061684e-16  7.00000000e-08  4.68942347e-16  7.00000000e-08  1.35165253e-19  7.00000000e-08  3.62063827e-08  7.00000000e-08  7.68595207e-01  7.00000000e-08  3.93668569e-02  7.00000000e-08  6.25389106e-01  7.00000000e-08  6.25389085e-01  7.00000000e-08  2.76194396e+07  7.00000000e-08  1.74192177e+09  7.00000000e-08  2.77235460e+08  7.00000000e-08  2.47095747e+01 
 7.50000000e-08  1.84137805e-06  7.50000000e-08  7.50000987e-08  7.50000000e-08  9.98686744e-16  7.50000000e-08 -5.71788170e-16  7.50000000e-08  2.31974911e-20  7.50000000e-08  3.16927608e-16  7.50000000e-08  4.74736714e-16  7.50000000e-08  1.37250824e-19  7.50000000e-08  3.86306671e-08  7.50000000e-08  7.68595152e-01  7.50000000e-08  3.95121237e-02  7.50000000e-08  6.28132604e-01  7.50000000e-08  6.28132582e-01  7.50000000e-08  2.58861696e+07  7.50000000e-08  1.84379943e+09  7.50000000e-08  2.93449794e+08  7.50000000e-08  2.45516751e+01 
 8.00000000e-08  1.95227728e-06  8.00000000e-08  7.99999562e-08  8.00000000e-08  1.00406843e-15  8.00000000e-08 -5.79062069e-16  8.00000000e-08  2.20234420e-20  8.00000000e-08  3.20559256e-16  8.00000000e-08  4.80179991e-16  8.00000000e-08  1.39242636e-19  8.00000000e-08  4.10399203e-08  8.00000000e-08  7.68595101e-01  8.00000000e-08  3.96564307e-02  8.00000000e-08  6.30714940e-01  8.00000000e-08  6.30714917e-01  8.00000000e-08  2.43665190e+07  8.00000000e-08  1.94436675e+09  8.00000000e-08  3.09455580e+08  8.00000000e-08  2.44034794e+01 
 8.50000000e-08  2.06243105e-06  8.50000000e-08  8.49998471e-08  8.50000000e-08  1.00915320e-15  8.50000000e-08 -5.85930841e-16  8.50000000e-08  2.08737486e-20  8.50000000e-08  3.23983350e-16  8.50000000e-08  4.85312219e-16  8.50000000e-08  1.41149879e-19  8.50000000e-08  4.34346237e-08  8.50000000e-08  7.68595052e-01  8.50000000e-08  3.97998054e-02  8.50000000e-08  6.33154939e-01  8.50000000e-08  6.33154914e-01  8.50000000e-08  2.30231073e+07  8.50000000e-08  2.04372444e+09  8.50000000e-08  3.25268847e+08  8.50000000e-08  2.42639384e+01 
 9.00000000e-08  2.17188900e-06  9.00000000e-08  8.99997633e-08  9.00000000e-08  1.01397237e-15  9.00000000e-08 -5.92437532e-16  9.00000000e-08  1.97477883e-20  9.00000000e-08  3.27222232e-16  9.00000000e-08  4.90166880e-16  9.00000000e-08  1.42980381e-19  9.00000000e-08  4.58152192e-08  9.00000000e-08  7.68595006e-01  9.00000000e-08  3.99422736e-02  9.00000000e-08  6.35468258e-01  9.00000000e-08  6.35468232e-01  9.00000000e-08  2.18268082e+07  9.00000000e-08  2.14196074e+09  9.00000000e-08  3.40903640e+08  9.00000000e-08  2.41321635e+01 
 9.50000000e-08  2.28069526e-06  9.50000000e-08  9.49996967e-08  9.50000000e-08  1.01855247e-15  9.50000000e-08 -5.98618563e-16  9.50000000e-08  1.86448561e-20  9.50000000e-08  3.30294776e-16  9.50000000e-08  4.94772258e-16  9.50000000e-08  1.44740863e-19  9.50000000e-08  4.81821126e-08  9.50000000e-08  7.68594962e-01  9.50000000e-08  4.00838591e-02  9.50000000e-08  6.37668071e-01  9.50000000e-08  6.37668043e-01  9.50000000e-08  2.07545902e+07  9.50000000e-08  2.23915344e+09  9.50000000e-08  3.56372339e+08  9.50000000e-08  2.40073952e+01 
