 isweep, gm, i_id, id, i_cgg, cgg, i_cgs, cgs, i_cgd, cgd, i_cds, cds, i_css, css, i_cdd, cdd, i_gds, gds, i_vth, vth, i_vdsat, vdsat, i_vgs, vgs, i_vds, vds, i_rds, rds, i_wt, wt, i_ft, ft, i_gm_id, gm_id, L, pdk
 2.00000000e-08, 5.59849454e-07, 2.00000000e-08, 2.01320033e-08, 2.00000000e-08, 8.29598778e-16, 2.00000000e-08 -3.80332630e-16, 2.00000000e-08, 1.15238170e-19, 2.00000000e-08, 2.10479008e-16, 2.00000000e-08, 3.15098296e-16, 2.00000000e-08, 1.29121862e-19, 2.00000000e-08, 1.54305812e-08, 2.00000000e-08, 6.92974872e-01, 2.00000000e-08, 3.75959505e-02, 2.00000000e-08, 4.77536872e-01, 2.00000000e-08, 4.77536866e-01, 2.00000000e-08, 6.48063731e+07, 2.00000000e-08, 6.74843634e+08, 2.00000000e-08, 1.07404700e+08, 2.00000000e-08, 2.78089292e+01 , .250, SKY130
 2.50000000e-08, 6.90435539e-07, 2.50000000e-08, 2.50577538e-08, 2.50000000e-08, 8.43522734e-16, 2.50000000e-08 -3.99231726e-16, 2.50000000e-08, 1.17758817e-19, 2.50000000e-08, 2.19958649e-16, 2.50000000e-08, 3.29301991e-16, 2.50000000e-08, 1.31886064e-19, 2.50000000e-08, 1.90321571e-08, 2.50000000e-08, 6.92974581e-01, 2.50000000e-08, 3.76657482e-02, 2.50000000e-08, 4.85231244e-01, 2.50000000e-08, 4.85231237e-01, 2.50000000e-08, 5.25426517e+07, 2.50000000e-08, 8.18514442e+08, 2.50000000e-08, 1.30270619e+08, 2.50000000e-08, 2.75537681e+01 , .250, SKY130
 3.00000000e-08, 8.20351614e-07, 3.00000000e-08, 3.00186426e-08, 3.00000000e-08, 8.55384696e-16, 3.00000000e-08 -4.15274980e-16, 3.00000000e-08, 1.19426723e-19, 3.00000000e-08, 2.27969745e-16, 3.00000000e-08, 3.41305658e-16, 3.00000000e-08, 1.34507056e-19, 3.00000000e-08, 2.26257871e-08, 3.00000000e-08, 6.92974339e-01, 3.00000000e-08, 3.77354863e-02, 3.00000000e-08, 4.91637080e-01, 3.00000000e-08, 4.91637071e-01, 3.00000000e-08, 4.41973575e+07, 3.00000000e-08, 9.59044063e+08, 3.00000000e-08, 1.52636603e+08, 3.00000000e-08, 2.73280716e+01 , .250, SKY130
 3.50000000e-08, 9.49648621e-07, 3.50000000e-08, 3.50103154e-08, 3.50000000e-08, 8.65746182e-16, 3.50000000e-08 -4.29249502e-16, 3.50000000e-08, 1.20532481e-19, 3.50000000e-08, 2.34921898e-16, 3.50000000e-08, 3.51722877e-16, 3.50000000e-08, 1.36990948e-19, 3.50000000e-08, 2.62123495e-08, 3.50000000e-08, 6.92974131e-01, 3.50000000e-08, 3.78051603e-02, 3.50000000e-08, 4.97135042e-01, 3.50000000e-08, 4.97135032e-01, 3.50000000e-08, 3.81499567e+07, 3.50000000e-08, 1.09691344e+09, 3.50000000e-08, 1.74579196e+08, 3.50000000e-08, 2.71248234e+01 , .250, SKY130
 4.00000000e-08, 1.07778606e-06, 4.00000000e-08, 4.00066120e-08, 4.00000000e-08, 8.74922766e-16, 4.00000000e-08 -4.41597477e-16, 4.00000000e-08, 1.21244055e-19, 4.00000000e-08, 2.41045411e-16, 4.00000000e-08, 3.60898643e-16, 4.00000000e-08, 1.39338863e-19, 4.00000000e-08, 2.97761184e-08, 4.00000000e-08, 6.92973950e-01, 4.00000000e-08, 3.78744488e-02, 4.00000000e-08, 5.01937207e-01, 4.00000000e-08, 5.01937196e-01, 4.00000000e-08, 3.35839611e+07, 4.00000000e-08, 1.23186423e+09, 4.00000000e-08, 1.96057281e+08, 4.00000000e-08, 2.69401982e+01 , .250, SKY130
 4.50000000e-08, 1.20479707e-06, 4.50000000e-08, 4.50041782e-08, 4.50000000e-08, 8.83164742e-16, 4.50000000e-08 -4.52666431e-16, 4.50000000e-08, 1.21672315e-19, 4.50000000e-08, 2.46519543e-16, 4.50000000e-08, 3.69101496e-16, 4.50000000e-08, 1.41564213e-19, 4.50000000e-08, 3.33171988e-08, 4.50000000e-08, 6.92973789e-01, 4.50000000e-08, 3.79433421e-02, 4.50000000e-08, 5.06202361e-01, 4.50000000e-08, 5.06202348e-01, 4.50000000e-08, 3.00145281e+07, 4.50000000e-08, 1.36418157e+09, 4.50000000e-08, 2.17116240e+08, 4.50000000e-08, 2.67707825e+01 , .250, SKY130
 5.00000000e-08, 1.33077242e-06, 5.00000000e-08, 5.00027088e-08, 5.00000000e-08, 8.90652495e-16, 5.00000000e-08 -4.62705824e-16, 5.00000000e-08, 1.21890719e-19, 5.00000000e-08, 2.51472445e-16, 5.00000000e-08, 3.76523421e-16, 5.00000000e-08, 1.43680286e-19, 5.00000000e-08, 3.68373417e-08, 5.00000000e-08, 6.92973644e-01, 5.00000000e-08, 3.80118650e-02, 5.00000000e-08, 5.10041847e-01, 5.00000000e-08, 5.10041832e-01, 5.00000000e-08, 2.71463671e+07, 5.00000000e-08, 1.49415448e+09, 5.00000000e-08, 2.37802072e+08, 5.00000000e-08, 2.66140066e+01 , .250, SKY130
 5.50000000e-08, 1.45578424e-06, 5.50000000e-08, 5.50017932e-08, 5.50000000e-08, 8.97517615e-16, 5.50000000e-08 -4.71897136e-16, 5.50000000e-08, 1.21949760e-19, 5.50000000e-08, 2.55997084e-16, 5.50000000e-08, 3.83303696e-16, 5.50000000e-08, 1.45698513e-19, 5.50000000e-08, 4.03378395e-08, 5.50000000e-08, 6.92973512e-01, 5.50000000e-08, 3.80800356e-02, 5.50000000e-08, 5.13535306e-01, 5.50000000e-08, 5.13535290e-01, 5.50000000e-08, 2.47906188e+07, 5.50000000e-08, 1.62201189e+09, 5.50000000e-08, 2.58151210e+08, 5.50000000e-08, 2.64679414e+01 , .250, SKY130
 6.00000000e-08, 1.57989675e-06, 6.00000000e-08, 6.00011911e-08, 6.00000000e-08, 9.03859501e-16, 6.00000000e-08 -4.80377117e-16, 6.00000000e-08, 1.21885381e-19, 6.00000000e-08, 2.60163334e-16, 6.00000000e-08, 3.89547001e-16, 6.00000000e-08, 1.47628751e-19, 6.00000000e-08, 4.38198265e-08, 6.00000000e-08, 6.92973391e-01, 6.00000000e-08, 3.81478706e-02, 6.00000000e-08, 5.16741850e-01, 6.00000000e-08, 5.16741832e-01, 6.00000000e-08, 2.28207202e+07, 6.00000000e-08, 1.74794506e+09, 6.00000000e-08, 2.78194097e+08, 6.00000000e-08, 2.63310898e+01 , .250, SKY130
 6.50000000e-08, 1.70316751e-06, 6.50000000e-08, 6.50007793e-08, 6.50000000e-08, 9.09755162e-16, 6.50000000e-08 -4.88251483e-16, 6.50000000e-08, 1.21723896e-19, 6.50000000e-08, 2.64025085e-16, 6.50000000e-08, 3.95334076e-16, 6.50000000e-08, 1.49479489e-19, 6.50000000e-08, 4.72843100e-08, 6.50000000e-08, 6.92973279e-01, 6.50000000e-08, 3.82153848e-02, 6.50000000e-08, 5.19706572e-01, 6.50000000e-08, 5.19706553e-01, 6.50000000e-08, 2.11486643e+07, 6.50000000e-08, 1.87211634e+09, 6.50000000e-08, 2.97956570e+08, 6.50000000e-08, 2.62022629e+01 , .250, SKY130
