 isweep, gm, i_id, id, i_cgg, cgg, i_cgs, cgs, i_cgd, cgd, i_cds, cds, i_css, css, i_cdd, cdd, i_gds, gds, i_vth, vth, i_vdsat, vdsat, i_vgs, vgs, i_vds, vds, i_rds, rds, i_wt, wt, i_ft, ft, i_gm_id, gm_id, L, pdk
 2.00000000e-08, 3.68064256e-07, 2.00000000e-08, 2.01547859e-08, 2.00000000e-08, 3.23861807e-15, 2.00000000e-08 -2.30891404e-15, 2.00000000e-08 -2.93235321e-19, 2.00000000e-08, 1.11519499e-15, 2.00000000e-08, 1.67158361e-15, 2.00000000e-08, 3.24081955e-19, 2.00000000e-08, 4.96928171e-10, 2.00000000e-08, 1.00590017e+00, 2.00000000e-08, 4.98527196e-02, 2.00000000e-08, 8.96609752e-01, 2.00000000e-08, 8.96609746e-01, 2.00000000e-08, 2.01236327e+09, 2.00000000e-08, 1.13648553e+08, 2.00000000e-08, 1.80877289e+07, 2.00000000e-08, 1.82618788e+01 , 1.000, SKY130
 2.50000000e-08, 4.58877197e-07, 2.50000000e-08, 2.50712669e-08, 2.50000000e-08, 3.33926571e-15, 2.50000000e-08 -2.44046762e-15, 2.50000000e-08 -3.07167922e-19, 2.50000000e-08, 1.17555060e-15, 2.50000000e-08, 1.76206908e-15, 2.50000000e-08, 3.39506591e-19, 2.50000000e-08, 6.06936903e-10, 2.50000000e-08, 1.00590017e+00, 2.50000000e-08, 5.14866463e-02, 2.50000000e-08, 9.08533577e-01, 2.50000000e-08, 9.08533569e-01, 2.50000000e-08, 1.64761773e+09, 2.50000000e-08, 1.37418594e+08, 2.50000000e-08, 2.18708485e+07, 2.50000000e-08, 1.83029122e+01 , 1.000, SKY130
 3.00000000e-08, 5.50536503e-07, 3.00000000e-08, 3.00222071e-08, 3.00000000e-08, 3.42291351e-15, 3.00000000e-08 -2.54946592e-15, 3.00000000e-08 -3.18983437e-19, 3.00000000e-08, 1.22539606e-15, 3.00000000e-08, 1.83679831e-15, 3.00000000e-08, 3.52587784e-19, 3.00000000e-08, 7.15427737e-10, 3.00000000e-08, 1.00590017e+00, 3.00000000e-08, 5.30478269e-02, 3.00000000e-08, 9.18357458e-01, 3.00000000e-08, 9.18357450e-01, 3.00000000e-08, 1.39776521e+09, 3.00000000e-08, 1.60838567e+08, 3.00000000e-08, 2.55982529e+07, 3.00000000e-08, 1.83376425e+01 , 1.000, SKY130
 3.50000000e-08, 6.42885136e-07, 3.50000000e-08, 3.50119317e-08, 3.50000000e-08, 3.49443916e-15, 3.50000000e-08 -2.64244862e-15, 3.50000000e-08 -3.29279874e-19, 3.50000000e-08, 1.26780310e-15, 3.50000000e-08, 1.90037616e-15, 3.50000000e-08, 3.63987442e-19, 3.50000000e-08, 8.22821517e-10, 3.50000000e-08, 1.00590017e+00, 3.50000000e-08, 5.45476930e-02, 3.50000000e-08, 9.26725316e-01, 3.50000000e-08, 9.26725306e-01, 3.50000000e-08, 1.21533040e+09, 3.50000000e-08, 1.83973767e+08, 3.50000000e-08, 2.92803345e+07, 3.50000000e-08, 1.83618871e+01 , 1.000, SKY130
 4.00000000e-08, 7.35136578e-07, 4.00000000e-08, 4.00076388e-08, 4.00000000e-08, 3.55647922e-15, 4.00000000e-08 -2.72294829e-15, 4.00000000e-08 -3.38370479e-19, 4.00000000e-08, 1.30443256e-15, 4.00000000e-08, 1.95529243e-15, 4.00000000e-08, 3.74052271e-19, 4.00000000e-08, 9.28669098e-10, 4.00000000e-08, 1.00590017e+00, 4.00000000e-08, 5.59848846e-02, 4.00000000e-08, 9.33977258e-01, 4.00000000e-08, 9.33977247e-01, 4.00000000e-08, 1.07680982e+09, 4.00000000e-08, 2.06703465e+08, 4.00000000e-08, 3.28978782e+07, 4.00000000e-08, 1.83749054e+01 , 1.000, SKY130
 4.50000000e-08, 8.27072166e-07, 4.50000000e-08, 4.50046852e-08, 4.50000000e-08, 3.61114127e-15, 4.50000000e-08 -2.79376511e-15, 4.50000000e-08 -3.46513721e-19, 4.50000000e-08, 1.33659159e-15, 4.50000000e-08, 2.00350670e-15, 4.50000000e-08, 3.83068370e-19, 4.50000000e-08, 1.03308748e-09, 4.50000000e-08, 1.00590017e+00, 4.50000000e-08, 5.73655708e-02, 4.50000000e-08, 9.40373767e-01, 4.50000000e-08, 9.40373754e-01, 4.50000000e-08, 9.67972238e+08, 4.50000000e-08, 2.29033456e+08, 4.50000000e-08, 3.64518067e+07, 4.50000000e-08, 1.83774681e+01 , 1.000, SKY130
 5.00000000e-08, 9.18589952e-07, 5.00000000e-08, 5.00028820e-08, 5.00000000e-08, 3.65994204e-15, 5.00000000e-08 -2.85690641e-15, 5.00000000e-08 -3.53897537e-19, 5.00000000e-08, 1.36521420e-15, 5.00000000e-08, 2.04641924e-15, 5.00000000e-08, 3.91243772e-19, 5.00000000e-08, 1.13624544e-09, 5.00000000e-08, 1.00590017e+00, 5.00000000e-08, 5.86959078e-02, 5.00000000e-08, 9.46098064e-01, 5.00000000e-08, 9.46098050e-01, 5.00000000e-08, 8.80091540e+08, 5.00000000e-08, 2.50984836e+08, 5.00000000e-08, 3.99454773e+07, 5.00000000e-08, 1.83707401e+01 , 1.000, SKY130
 5.50000000e-08, 1.00960819e-06, 5.50000000e-08, 5.50017650e-08, 5.50000000e-08, 3.70397719e-15, 5.50000000e-08 -2.91381850e-15, 5.50000000e-08 -3.60658396e-19, 5.50000000e-08, 1.39097196e-15, 5.50000000e-08, 2.08503680e-15, 5.50000000e-08, 3.98729540e-19, 5.50000000e-08, 1.23827363e-09, 5.50000000e-08, 1.00590017e+00, 5.50000000e-08, 5.99809300e-02, 5.50000000e-08, 9.51280325e-01, 5.50000000e-08, 9.51280309e-01, 5.50000000e-08, 8.07575946e+08, 5.50000000e-08, 2.72574083e+08, 5.50000000e-08, 4.33815127e+07, 5.50000000e-08, 1.83559234e+01 , 1.000, SKY130
 6.00000000e-08, 1.10006699e-06, 6.00000000e-08, 6.00010319e-08, 6.00000000e-08, 3.74406607e-15, 6.00000000e-08 -2.96558044e-15, 6.00000000e-08 -3.66898982e-19, 6.00000000e-08, 1.41436491e-15, 6.00000000e-08, 2.12010905e-15, 6.00000000e-08, 4.05639342e-19, 6.00000000e-08, 1.33928186e-09, 6.00000000e-08, 1.00590017e+00, 6.00000000e-08, 6.12249034e-02, 6.00000000e-08, 9.56016596e-01, 6.00000000e-08, 9.56016579e-01, 6.00000000e-08, 7.46668814e+08, 6.00000000e-08, 2.93816127e+08, 6.00000000e-08, 4.67622889e+07, 6.00000000e-08, 1.83341345e+01 , 1.000, SKY130
 6.50000000e-08, 1.18992352e-06, 6.50000000e-08, 6.50005329e-08, 6.50000000e-08, 3.78083699e-15, 6.50000000e-08 -3.01301816e-15, 6.50000000e-08 -3.72698549e-19, 6.50000000e-08, 1.43577516e-15, 6.50000000e-08, 2.15220880e-15, 6.50000000e-08, 4.12060909e-19, 6.50000000e-08, 1.43936440e-09, 6.50000000e-08, 1.00590017e+00, 6.50000000e-08, 6.24314875e-02, 6.50000000e-08, 9.60379741e-01, 6.50000000e-08, 9.60379723e-01, 6.50000000e-08, 6.94751102e+08, 6.50000000e-08, 3.14724894e+08, 6.50000000e-08, 5.00900226e+07, 6.50000000e-08, 1.83063656e+01 , 1.000, SKY130
