 isweep  gm  i_id  id  i_cgg  cgg  i_cgs  cgs  i_cgd  cgd  i_cds  cds  i_css  css  i_cdd  cdd  i_gds  gds  i_vth  vth  i_vdsat  vdsat  i_vgs  vgs  i_vds  vds  i_rds  rds  i_wt  wt  i_ft  ft  i_gm_id  gm_id
 2.00000000e-08  3.65901482e-07  2.00000000e-08  2.01668571e-08  2.00000000e-08  3.31721963e-15  2.00000000e-08 -2.34963553e-15  2.00000000e-08 -3.23151851e-19  2.00000000e-08  1.12884709e-15  2.00000000e-08  1.69197179e-15  2.00000000e-08  3.53582200e-19  2.00000000e-08  5.16783049e-10  2.00000000e-08  9.79841101e-01  2.00000000e-08  4.94022416e-02  2.00000000e-08  8.64119503e-01  2.00000000e-08  8.64119498e-01  2.00000000e-08  1.93504799e+09  2.00000000e-08  1.10303665e+08  2.00000000e-08  1.75553735e+07  2.00000000e-08  1.81437038e+01 
 2.50000000e-08  4.57533807e-07  2.50000000e-08  2.50766001e-08  2.50000000e-08  3.42617761e-15  2.50000000e-08 -2.49114726e-15  2.50000000e-08 -3.39004052e-19  2.50000000e-08  1.19351925e-15  2.50000000e-08  1.78892537e-15  2.50000000e-08  3.70958467e-19  2.50000000e-08  6.31242690e-10  2.50000000e-08  9.79841101e-01  2.50000000e-08  5.08647316e-02  2.50000000e-08  8.76078745e-01  2.50000000e-08  8.76078738e-01  2.50000000e-08  1.58417676e+09  2.50000000e-08  1.33540598e+08  2.50000000e-08  2.12536463e+07  2.50000000e-08  1.82454482e+01 
 3.00000000e-08  5.50253134e-07  3.00000000e-08  3.00231877e-08  3.00000000e-08  3.51680634e-15  3.00000000e-08 -2.60848381e-15  3.00000000e-08 -3.52445141e-19  3.00000000e-08  1.24696834e-15  3.00000000e-08  1.86905456e-15  3.00000000e-08  3.85692225e-19  3.00000000e-08  7.44270113e-10  3.00000000e-08  9.79841101e-01  3.00000000e-08  5.22684816e-02  3.00000000e-08  8.85910322e-01  3.00000000e-08  8.85910313e-01  3.00000000e-08  1.34359822e+09  3.00000000e-08  1.56463871e+08  3.00000000e-08  2.49019985e+07  3.00000000e-08  1.83276053e+01 
 3.50000000e-08  6.43928895e-07  3.50000000e-08  3.50124392e-08  3.50000000e-08  3.59436584e-15  3.50000000e-08 -2.70865845e-15  3.50000000e-08 -3.64159262e-19  3.50000000e-08  1.29247677e-15  3.50000000e-08  1.93727987e-15  3.50000000e-08  3.98533232e-19  3.50000000e-08  8.56310631e-10  3.50000000e-08  9.79841102e-01  3.50000000e-08  5.36226895e-02  3.50000000e-08  8.94272306e-01  3.50000000e-08  8.94272295e-01  3.50000000e-08  1.16780052e+09  3.50000000e-08  1.79149514e+08  3.50000000e-08  2.85125307e+07  3.50000000e-08  1.83914320e+01 
 4.00000000e-08  7.37693693e-07  4.00000000e-08  4.00080628e-08  4.00000000e-08  3.66163627e-15  4.00000000e-08 -2.79537770e-15  4.00000000e-08 -3.74495052e-19  4.00000000e-08  1.33178210e-15  4.00000000e-08  1.99620598e-15  4.00000000e-08  4.09863546e-19  4.00000000e-08  9.66797588e-10  4.00000000e-08  9.79841102e-01  4.00000000e-08  5.49240618e-02  4.00000000e-08  9.01505327e-01  4.00000000e-08  9.01505315e-01  4.00000000e-08  1.03434267e+09  4.00000000e-08  2.01465585e+08  4.00000000e-08  3.20642437e+07  4.00000000e-08  1.84386257e+01 
 4.50000000e-08  8.31309344e-07  4.50000000e-08  4.50049797e-08  4.50000000e-08  3.72089397e-15  4.50000000e-08 -2.87164814e-15  4.50000000e-08 -3.83747363e-19  4.50000000e-08  1.36628266e-15  4.50000000e-08  2.04792914e-15  4.50000000e-08  4.20006310e-19  4.50000000e-08  1.07583028e-09  4.50000000e-08  9.79841102e-01  4.50000000e-08  5.61772523e-02  4.50000000e-08  9.07873994e-01  4.50000000e-08  9.07873981e-01  4.50000000e-08  9.29514648e+08  4.50000000e-08  2.23416563e+08  4.50000000e-08  3.55578504e+07  4.50000000e-08  1.84714969e+01 
 5.00000000e-08  9.24664996e-07  5.00000000e-08  5.00030926e-08  5.00000000e-08  3.77378444e-15  5.00000000e-08 -2.93963418e-15  5.00000000e-08 -3.92131388e-19  5.00000000e-08  1.39698171e-15  5.00000000e-08  2.09395331e-15  5.00000000e-08  4.29197371e-19  5.00000000e-08  1.18357722e-09  5.00000000e-08  9.79841103e-01  5.00000000e-08  5.73872478e-02  5.00000000e-08  9.13564560e-01  5.00000000e-08  9.13564546e-01  5.00000000e-08  8.44896291e+08  5.00000000e-08  2.45023268e+08  5.00000000e-08  3.89966642e+07  5.00000000e-08  1.84921561e+01 
 5.50000000e-08  1.01766798e-06  5.50000000e-08  5.50019242e-08  5.50000000e-08  3.82149609e-15  5.50000000e-08 -3.00089474e-15  5.50000000e-08 -3.99803191e-19  5.50000000e-08  1.42460028e-15  5.50000000e-08  2.13535941e-15  5.50000000e-08  4.37607775e-19  5.50000000e-08  1.29016724e-09  5.50000000e-08  9.79841103e-01  5.50000000e-08  5.85581381e-02  5.50000000e-08  9.18709014e-01  5.50000000e-08  9.18708998e-01  5.50000000e-08  7.75093314e+08  5.50000000e-08  2.66300935e+08  5.50000000e-08  4.23831101e+07  5.50000000e-08  1.85024069e+01 
 6.00000000e-08  1.11024787e-06  6.00000000e-08  6.00011578e-08  6.00000000e-08  3.86491812e-15  6.00000000e-08 -3.05659354e-15  6.00000000e-08 -4.06880195e-19  6.00000000e-08  1.44967554e-15  6.00000000e-08  2.17295270e-15  6.00000000e-08  4.45366219e-19  6.00000000e-08  1.39570915e-09  6.00000000e-08  9.79841103e-01  6.00000000e-08  5.96934225e-02  6.00000000e-08  9.23404600e-01  6.00000000e-08  9.23404582e-01  6.00000000e-08  7.16481653e+08  6.00000000e-08  2.87262973e+08  6.00000000e-08  4.57193222e+07  6.00000000e-08  1.85037741e+01 
 6.50000000e-08  1.20235200e-06  6.50000000e-08  6.50006377e-08  6.50000000e-08  3.90473288e-15  6.50000000e-08 -3.10762179e-15  6.50000000e-08 -4.13453037e-19  6.50000000e-08  1.47261814e-15  6.50000000e-08  2.20734880e-15  6.50000000e-08  4.52572044e-19  6.50000000e-08  1.50029699e-09  6.50000000e-08  9.79841104e-01  6.50000000e-08  6.07961311e-02  6.50000000e-08  9.27725009e-01  6.50000000e-08  9.27724990e-01  6.50000000e-08  6.66534698e+08  6.50000000e-08  3.07921702e+08  6.50000000e-08  4.90072610e+07  6.50000000e-08  1.84975415e+01 
 7.00000000e-08  1.29394033e-06  7.00000000e-08  7.00002723e-08  7.00000000e-08  3.94147455e-15  7.00000000e-08 -3.15467597e-15  7.00000000e-08 -4.19593085e-19  7.00000000e-08  1.49374848e-15  7.00000000e-08  2.23902803e-15  7.00000000e-08  4.59303473e-19  7.00000000e-08  1.60401176e-09  7.00000000e-08  9.79841104e-01  7.00000000e-08  6.18688951e-02  7.00000000e-08  9.31727336e-01  7.00000000e-08  9.31727315e-01  7.00000000e-08  6.23436824e+08  7.00000000e-08  3.28288388e+08  7.00000000e-08  5.22487198e+07  7.00000000e-08  1.84847899e+01 
